991949,C,2018-12-23,fitzgeraldjb,120999,0,120999,95AK1A52I8,L 084,L 084,P,P,365293,365293,,
991951,C,2018-12-23,fitzgeraldjb,121215,0,121215,W67ZB2FV61,BTS 79018,BTS 79018,P,P,368934,368934,,
991953,C,2018-12-23,fitzgeraldjb,121442,0,121442,4DQ438EJ0J,lactose ureide,lactose ureide,P,P,366160,366160,,
991955,C,2018-12-23,fitzgeraldjb,121572,0,121572,F1EAG7D138,sampangine,sampangine,P,P,367142,367142,,
991957,C,2018-12-23,fitzgeraldjb,121645,0,121645,YS11IQJ45S,CL 385004,CL 385004,P,P,367269,367269,,
991959,C,2018-12-23,fitzgeraldjb,121649,0,121649,6K301Z32JH,PD 151307,PD 151307,P,P,367513,367513,,
991961,C,2018-12-23,fitzgeraldjb,121650,0,121650,Z7UUP5FPKC,PD 173212,PD 173212,P,P,367515,367515,,
991963,C,2018-12-23,fitzgeraldjb,121856,0,121856,77L72PX5A9,splendipherin,splendipherin,P,P,370871,370871,,
991965,C,2018-12-23,fitzgeraldjb,121885,0,121885,79JC6ZX2R6,kalkitoxin,kalkitoxin,P,P,371536,371536,,
991967,C,2018-12-23,fitzgeraldjb,122065,0,122065,42HSP7BZSD,JMV 1609,JMV 1609,P,P,373261,373261,,
991969,C,2018-12-23,fitzgeraldjb,122089,0,122089,862SGU1BRL,L 756423,L 756423,P,P,373602,373602,,
991971,C,2018-12-23,fitzgeraldjb,122098,0,122098,V4WYK6T8QA,CP 199330,CP 199330,P,P,373621,373621,,
991973,C,2018-12-23,fitzgeraldjb,122142,0,122142,H7ID2E493F,deltoin,deltoin,P,P,373487,373487,,
991975,C,2018-12-23,fitzgeraldjb,122145,0,122145,TL35MU1249,"2,2''-diamino-1,1''-dinaphthyl","2,2''-diamino-1,1''-dinaphthyl",P,P,373726,373726,,
1008647,C,2019-05-12,fitzgeraldjb,492033,0,492033,0,"wnt2b protein, zebrafish","wnt2ba protein, zebrafish",P,P,612520,957496,,
1008648,C,2019-05-12,fitzgeraldjb,492708,0,492708,0,"wu:fb99b07 protein, zebrafish","vcanb protein, zebrafish",P,P,654880,957498,,
1008649,C,2019-05-12,fitzgeraldjb,493009,0,493009,0,"Zic2.2 protein, zebrafish","Zic2b protein, zebrafish",P,P,617774,847905,,
1008650,C,2019-05-12,fitzgeraldjb,494579,0,494579,0,"TRPA1 protein, zebrafish","trpa1a protein, zebrafish",P,P,626528,957432,,
1008651,C,2019-05-12,fitzgeraldjb,498289,EC 3.6.1.-,498289,EC 3.6.1.-,"vasa protein, zebrafish","ddx4 protein, zebrafish",P,P,634717,957463,,
1008652,C,2019-05-12,fitzgeraldjb,499019,0,499019,0,"zff9 protein, zebrafish","cnbpa protein, zebrafish",P,P,635625,957528,,
1008653,C,2019-05-12,fitzgeraldjb,500364,EC 3.6.1.3,500364,EC 3.6.1.3,"Vat-1 protein, zebrafish","vat1 protein, zebrafish",P,P,640483,957465,,
1008654,C,2019-05-12,fitzgeraldjb,503768,0,503768,0,"UNC-119 protein, zebrafish","unc119a protein, zebrafish",P,P,651605,957452,,
1008655,C,2019-05-12,fitzgeraldjb,504329,0,504329,0,"Veph protein, zebrafish","veph1 protein, zebrafish",P,P,654436,957468,,
1008656,C,2019-05-12,fitzgeraldjb,509509,EC 3.4.22.-,509509,EC 3.4.22.-,"z-otu protein, zebrafish","alg13 protein, zebrafish",P,P,671488,957507,,
1008657,C,2019-05-12,fitzgeraldjb,514536,0,514536,0,"valentine protein, zebrafish","ccm2 protein, zebrafish",P,P,685409,957461,,
1008658,C,2019-05-12,fitzgeraldjb,515836,0,515836,0,"Trap100 protein, zebrafish","Med24 protein, zebrafish",P,P,688628,688629,,
1008659,C,2019-05-12,fitzgeraldjb,518906,0,518906,0,"Tsh1 protein, zebrafish","tshz1 protein, zebrafish",P,P,695803,957443,,
1008660,C,2019-05-12,fitzgeraldjb,519769,0,519769,0,"Wdr16 protein, zebrafish","cfap52 protein, zebrafish",P,P,698078,957483,,
1008661,C,2019-05-12,fitzgeraldjb,522982,0,522982,0,"Udu protein, zebrafish","Gon4l protein, zebrafish",P,P,706361,949974,,
1008662,C,2019-05-12,fitzgeraldjb,524221,0,524221,0,"UTX1 protein, zebrafish","kdm6al protein, zebrafish",P,P,709507,957459,,
1008663,C,2019-05-12,fitzgeraldjb,524360,0,524360,0,"Wisp3 protein, zebrafish","ccn6 protein, zebrafish",P,P,709781,957494,,
1008664,C,2019-05-12,fitzgeraldjb,526784,0,526784,0,"vestigial-like-2b protein, zebrafish","vgll2b protein, zebrafish",P,P,715031,957471,,
1008665,C,2019-05-12,fitzgeraldjb,528125,0,528125,0,"ZBP-89 protein, zebrafish","znf148 protein, zebrafish",P,P,718264,957513,,
1008666,C,2019-05-12,fitzgeraldjb,528432,0,528432,0,"Twist1 protein, zebrafish","twist1a protein, zebrafish",P,P,718864,957447,,
1008667,C,2019-05-12,fitzgeraldjb,530592,0,530592,0,"TRPC6 protein, zebrafish","trpc6a protein, zebrafish",P,P,723729,957435,,
1008668,C,2019-05-12,fitzgeraldjb,532956,0,532956,0,"zili protein, zebrafish","Piwil2 protein, zebrafish",P,P,730263,789622,,
989572,A,2018-12-03,miliarasn,,,629145,0,,"Cnn3 protein, mouse",,P,,949089,,
1013256,C,2019-06-02,fitzgeraldjb,103962,0,103962,0,"egghead protein, Drosophila","egh protein, Drosophila",P,P,301704,301703,,
1013257,C,2019-06-02,fitzgeraldjb,103963,0,103963,0,"brainiac protein, Drosophila","brn protein, Drosophila",P,P,301707,301706,,
1013258,C,2019-06-02,fitzgeraldjb,103965,0,103965,0,"serpent protein, Drosophila","srp protein, Drosophila",P,P,596562,596563,,
1013259,C,2019-06-02,fitzgeraldjb,103968,0,103968,0,"dachshund protein, Drosophila","dac protein, Drosophila",P,P,621061,621062,,
1013260,C,2019-06-02,fitzgeraldjb,103969,0,103969,0,"ladybird late protein, Drosophila","lbl protein, Drosophila",P,P,301724,301723,,
1013261,C,2019-06-02,fitzgeraldjb,103996,0,103996,0,"HeT-A gag protein, Drosophila","HeT-A-gag protein, Drosophila",P,P,542494,959511,,
1013262,C,2019-06-02,fitzgeraldjb,104121,0,104121,0,"nubbin protein, Drosophila","nub protein, Drosophila",P,P,575793,593884,,
1013263,C,2019-06-02,fitzgeraldjb,104357,0,104357,0,"knot protein, Drosophila","kn protein, Drosophila",P,P,408379,590739,,
1013264,C,2019-06-02,fitzgeraldjb,104431,EC 3.4.15.-,104431,EC 3.4.15.-,"Race protein, Drosophila","Ance protein, Drosophila",P,P,302789,328517,,
1013265,C,2019-06-02,fitzgeraldjb,104613,0,104613,0,"egalitarian protein, Drosophila","egl protein, Drosophila",P,P,542462,542552,,
1013266,C,2019-06-02,fitzgeraldjb,104644,0,104644,0,"kinesin-73 protein, Drosophila","Khc-73 protein, Drosophila",P,P,303248,519359,,
1013267,C,2019-06-02,fitzgeraldjb,104790,0,104790,0,"deep orange protein, Drosophila","DOR protein, Drosophila",P,P,303598,303600,,
1003527,C,2019-04-11,fitzgeraldjb,598910,EC 2.3.2.26,598910,EC 2.3.2.26,"itch protein, zebrafish","itcha protein, zebrafish",P,P,882526,906426,,
1003528,C,2019-04-11,meyerstokesar,600349,EC 3.6.4.3,600349,EC 5.6.1.1,"KATNAL1 protein, human","KATNAL1 protein, human",P,P,885180,885180,,
1003530,C,2019-04-11,fitzgeraldjb,600970,0,600970,0,"hepassocin protein, zebrafish","si:ch211-287a12.9 protein, zebrafish",P,P,886102,955191,,
1003531,C,2019-04-11,fitzgeraldjb,601592,0,601592,0,"IKBKAP protein, zebrafish","elp1 protein, zebrafish",P,P,887246,955232,,
1003532,C,2019-04-11,meyerstokesar,602871,EC 6.3.2.19,602871,0,"SAE1 protein, mouse","SAE1 protein, mouse",P,P,890774,890774,,
1003534,C,2019-04-11,fitzgeraldjb,604108,0,604108,0,"Gro2 protein, zebrafish","tle3a protein, zebrafish",P,P,893422,955165,,
1003535,C,2019-04-11,fitzgeraldjb,606276,0,606276,0,"Jag1 protein, zebrafish","jag1a protein, zebrafish",P,P,628002,955261,,
1003536,C,2019-04-11,meyerstokesar,606667,EC 4.3.99.1,606667,EC 4.2.1.104,"cyanate lyase (14-25), Oryza sativa","cyanate lyase (14-25), Oryza sativa",P,P,898935,898935,,
1003538,C,2019-04-11,meyerstokesar,607910,EC 3.6.4.3,607910,EC 5.6.1.1,"KATNAL2 protein, mouse","KATNAL2 protein, mouse",P,P,901795,901795,,
1003540,C,2019-04-11,meyerstokesar,609849,EC 6.3.2.19,609849,0,"Godzilla protein, Drosophila","Godzilla protein, Drosophila",P,P,905681,905681,,
1003542,C,2019-04-11,meyerstokesar,610641,EC 6.3.2.19,610641,0,"Rnf19a protein, mouse","Rnf19a protein, mouse",P,P,907303,907303,,
1003544,C,2019-04-11,meyerstokesar,610966,EC 6.3.2.19,610966,0,"CHYR1 protein, Arabidopsis","CHYR1 protein, Arabidopsis",P,P,907912,907912,,
1003546,C,2019-04-11,meyerstokesar,610971,EC 6.3.2.19,610971,0,"Huwe1 protein, rat","Huwe1 protein, rat",P,P,907923,907923,,
1003548,C,2019-04-11,meyerstokesar,611372,EC 5.4.2.1,611372,EC 5.4.2.11,"phosphoglycerate mutase 1, human","phosphoglycerate mutase 1, human",P,P,908966,908966,,
1003550,C,2019-04-11,meyerstokesar,611382,EC 6.3.2.19,611382,0,"AIRP4 protein, Arabidopsis","AIRP4 protein, Arabidopsis",P,P,908984,908984,,
1003552,C,2019-04-11,meyerstokesar,611465,EC 6.3.2.19,611465,0,"Itch protein, rat","Itch protein, rat",P,P,909310,909310,,
1003554,C,2019-04-11,meyerstokesar,611669,EC 5.4.2.1,611669,0,"phosphoglycerate mutase 2, Toxoplasma gondii","phosphoglycerate mutase 2, Toxoplasma gondii",P,P,910178,910178,,
1003556,C,2019-04-11,meyerstokesar,611888,EC 6.3.2.19,611888,0,"RIFP1 protein, Arabidopsis","RIFP1 protein, Arabidopsis",P,P,910880,910880,,
1003558,C,2019-04-11,meyerstokesar,613089,EC 6.3.2.19,613089,EC 6.2.1.45,"UBA1 protein, rat","UBA1 protein, rat",P,P,913222,913222,,
1003560,C,2019-04-11,meyerstokesar,613551,EC 6.3.2.19,613551,0,"ubiquitin ligase Ubr4, C elegans","ubiquitin ligase Ubr4, C elegans",P,P,914347,914347,,
1003562,C,2019-04-11,meyerstokesar,613975,EC 6.3.2.19,613975,0,"UBE2E2 protein, rat","UBE2E2 protein, rat",P,P,915287,915287,,
1003564,C,2019-04-11,fitzgeraldjb,614743,0,614743,0,"INTL2 protein, zebrafish","itln2 protein, zebrafish",P,P,916780,955239,,
1003565,C,2019-04-11,fitzgeraldjb,618866,0,618866,0,"hepcidin protein, zebrafish","hamp protein, zebrafish",P,P,924441,955192,,
1003566,C,2019-04-11,fitzgeraldjb,621936,0,621936,0,"HIF1alpha protein, zebrafish","hif1aa protein, zebrafish",P,P,930140,955196,,
1003567,C,2019-04-11,fitzgeraldjb,622237,0,622237,0,"irisin protein, zebrafish","fndc5b protein, zebrafish",P,P,930937,955248,,
1003568,C,2019-04-11,meyerstokesar,625707,EC 6.3.2.19,625707,EC 2.3.2.27,"MARCH2 protein, mouse","MARCH2 protein, mouse",P,P,938273,938273,,
1003570,C,2019-04-11,fitzgeraldjb,627841,EC 2.7.11.26,627841,EC 2.7.11.26,"gsk3a protein, zebrafish","gsk3ab protein, zebrafish",P,P,945519,945521,,
1003571,C,2019-04-11,meyerstokesar,628834,EC 3.6.4.3,628834,0,"Katnb1 protein, mouse","Katnb1 protein, mouse",P,P,948421,948421,,
1003573,C,2019-04-11,meyerstokesar,629464,EC 3.6.3.8,629464,0,"SCA-1 protein, C elegans","SCA-1 protein, C elegans",P,P,950283,950283,,
1003575,C,2019-04-11,fitzgeraldjb,629622,0,629622,0,"Hrg1 protein, zebrafish","slc48a1b protein, zebrafish",P,P,950916,950917,,
993072,C,2019-01-02,fitzgeraldjb,434927,0,434927,SGB6X4G86K,linolenin,linolenin,P,P,462162,462162,,
993074,C,2019-01-02,fitzgeraldjb,435043,0,435043,0SJH61WM2J,1-naphthalenesulfonic acid,1-naphthalenesulfonic acid,P,P,462481,462481,,
993076,C,2019-01-02,fitzgeraldjb,435266,0,435266,ML3LD67ALG,contrast agent P792,contrast agent P792,P,P,462827,462827,,
993078,C,2019-01-02,fitzgeraldjb,435716,0,435716,07L7O84HGW,desbutylbenflumetol,desbutylbenflumetol,P,P,463837,463837,,
993080,C,2019-01-02,fitzgeraldjb,435940,0,435940,G0B9KJ0VKI,quercetin pentaacetate,quercetin pentaacetate,P,P,464266,464266,,
993082,C,2019-01-02,fitzgeraldjb,436406,0,436406,DP1KSR9RRX,6-methyl-5-oxo-5H-benzo(a)phenothiazine,6-methyl-5-oxo-5H-benzo(a)phenothiazine,P,P,465139,465139,,
993084,C,2019-01-02,fitzgeraldjb,436408,0,436408,WS195Z0WJH,pyroquilon,pyroquilon,P,P,465142,465142,,
993086,C,2019-01-02,fitzgeraldjb,436447,0,436447,9K50DM06OR,sangre de grado,sangre de grado,P,P,465274,465274,,
993088,C,2019-01-02,fitzgeraldjb,436724,0,436724,61TUU25HCO,"2,3-dimethyl-1,3-butadiene","2,3-dimethyl-1,3-butadiene",P,P,465937,465937,,
993090,C,2019-01-02,fitzgeraldjb,436833,0,436833,0P3G42TQ63,gentisein,gentisein,P,P,466152,466152,,
993092,C,2019-01-02,fitzgeraldjb,437044,0,437044,2NG1J5TE78,"1-(2-(3,4-dihydro-6,7-dimethyl-2-naphthalenyl)ethyl) pyrrolidine fumarate","1-(2-(3,4-dihydro-6,7-dimethyl-2-naphthalenyl)ethyl) pyrrolidine fumarate",P,P,466452,466452,,
993094,C,2019-01-02,fitzgeraldjb,459142,0,459142,7HI090W6CT,anabsinthin,anabsinthin,P,P,502804,502804,,
993096,C,2019-01-02,fitzgeraldjb,459499,0,459499,UE4RKR80F1,isocurcumenol,isocurcumenol,P,P,503668,503668,,
993098,C,2019-01-02,fitzgeraldjb,459703,0,459703,6TFF52638H,latifoline,latifoline,P,P,504042,504042,,
993100,C,2019-01-02,fitzgeraldjb,459793,0,459793,54CE6OWE7A,6''-O-malonyldaidzin,6''-O-malonyldaidzin,P,P,504389,504389,,
993102,C,2019-01-02,fitzgeraldjb,460081,0,460081,50PY5PGT61,esprolol,esprolol,P,P,505310,505310,,
993104,C,2019-01-02,fitzgeraldjb,460179,0,460179,L8TIE69805,BMS-337197,BMS-337197,P,P,505462,505462,,
993106,C,2019-01-02,fitzgeraldjb,461062,0,461062,48I9KM8WV8,CDB-4453,CDB-4453,P,P,507679,507679,,
992854,C,2018-12-31,fitzgeraldjb,447021,0,447021,18842MRL1M,assafoetidnol B,assafoetidnol B,P,P,482423,482423,,
992856,C,2018-12-31,fitzgeraldjb,447022,0,447022,360517WD50,assafoetidnol A,assafoetidnol A,P,P,482424,482424,,
992858,C,2018-12-31,fitzgeraldjb,447028,0,447028,PD736T0W8F,"2,2'',4,6-tetrachlorobiphenyl","2,2'',4,6-tetrachlorobiphenyl",P,P,482439,482439,,
992860,C,2018-12-31,fitzgeraldjb,447219,0,447219,5WSH25U3R5,peroxisomicine A2,peroxisomicine A2,P,P,482660,482660,,
992862,C,2018-12-31,fitzgeraldjb,447265,0,447265,7K3293BNX3,vergatic acid,vergatic acid,P,P,482729,482729,,
992864,C,2018-12-31,fitzgeraldjb,447399,0,447399,5H8O3YER4S,disperse blue 79,disperse blue 79,P,P,482900,482900,,
992866,C,2018-12-31,fitzgeraldjb,447403,0,447403,KX0WZE0QAQ,"2,4,6-trimercaptotriazine","2,4,6-trimercaptotriazine",P,P,482905,482905,,
992868,C,2018-12-31,fitzgeraldjb,447440,0,447440,E0U5Y2D3ZS,chlorogentisylquinone,chlorogentisylquinone,P,P,482980,482980,,
992870,C,2018-12-31,fitzgeraldjb,447701,0,447701,7563FNQ82N,"1,2,4,5-tetrathiane","1,2,4,5-tetrathiane",P,P,483382,483382,,
992872,C,2018-12-31,fitzgeraldjb,448315,0,448315,47864WO7J3,5-amino-6-methyl-2-benzimidazolone,5-amino-6-methyl-2-benzimidazolone,P,P,484205,484205,,
992874,C,2018-12-31,fitzgeraldjb,448379,0,448379,93ZDV2P17I,BMS-194449,BMS-194449,P,P,484259,484259,,
992876,C,2018-12-31,fitzgeraldjb,448380,0,448380,FM0D5L3W03,BMS-196085,BMS-196085,P,P,484261,484261,,
992878,C,2018-12-31,fitzgeraldjb,448461,0,448461,GY131TX61G,gluthoxim,gluthoxim,P,P,484383,484383,,
992880,C,2018-12-31,fitzgeraldjb,448762,0,448762,24D0Q93GYZ,epilubimin,epilubimin,P,P,484778,484778,,
992882,C,2018-12-31,fitzgeraldjb,448902,0,448902,290587400Z,fluoroethylcholine,fluoroethylcholine,P,P,484962,484962,,
992884,C,2018-12-31,fitzgeraldjb,449663,0,449663,Q66Z43C5XM,thymodepressin,thymodepressin,P,P,486232,486232,,
992886,C,2018-12-31,fitzgeraldjb,449741,0,449741,NDU8J2Q00D,asaronaldehyde,asaronaldehyde,P,P,486403,486403,,
992888,C,2018-12-31,fitzgeraldjb,449943,0,449943,LK9MJR52XE,P(CH(3)NCH(2)CH(2))(3)N,P(CH(3)NCH(2)CH(2))(3)N,P,P,486745,486745,,
992890,C,2018-12-31,fitzgeraldjb,449960,0,449960,LXW30UR82C,ethyl 2-chloropropionate,ethyl 2-chloropropionate,P,P,486763,486763,,
992892,C,2018-12-31,fitzgeraldjb,450178,0,450178,1M5UVS8JUU,N-benzylhexadecanamide,N-benzylhexadecanamide,P,P,487088,487088,,
992894,C,2018-12-31,fitzgeraldjb,450479,0,450479,LKO7028G4U,flusulfamide,flusulfamide,P,P,487684,487684,,
992896,C,2018-12-31,fitzgeraldjb,450879,0,450879,4WUM31ES4U,"1-amino-8-nephthol-2, 2''-disulfonic acid","1-amino-8-nephthol-2, 2''-disulfonic acid",P,P,488177,488177,,
992898,C,2018-12-31,fitzgeraldjb,451081,0,451081,1H3FW8MP4J,SRL172,SRL172,P,P,488482,488482,,
994238,C,2019-01-07,fitzgeraldjb,522497,0,522497,2D1V32IF1E,dibutyl tartrate,dibutyl tartrate,P,P,705151,705151,,
994240,C,2019-01-07,fitzgeraldjb,522768,0,522768,PRW98QJ428,monascorubrin,monascorubrin,P,P,705827,705827,,
994242,C,2019-01-07,fitzgeraldjb,522888,0,522888,2BR5PL6H39,anhydroerythromycin A,anhydroerythromycin A,P,P,706129,706129,,
994244,C,2019-01-07,fitzgeraldjb,522894,0,522894,4994C1X19A,fustin,fustin,P,P,706139,706139,,
994246,C,2019-01-07,fitzgeraldjb,523099,0,523099,304S7E320P,rabeprazole-thioether,rabeprazole-thioether,P,P,706703,706703,,
994248,C,2019-01-07,fitzgeraldjb,523154,0,523154,V2WIJ52V0W,tetradecylpyridinium bromide,tetradecylpyridinium bromide,P,P,706822,706822,,
998404,C,2019-02-20,fitzgeraldjb,629910,0,629910,EC 5.99.1.2,"TOP1MT protein, human","TOP1MT protein, human",P,P,951795,951795,,
998406,C,2019-02-20,fitzgeraldjb,629917,0,629917,EC 2.7.8.-,"MCR-3 protein, E coli","MCR-3 protein, E coli",P,P,951812,951812,,
998408,C,2019-02-20,pashj,76657,EC 3.4.22.37,76657,EC 3.4.22.-,"argingipain, Porphyromonas gingivalis",Gingipains,P,P,609146,950810,,
998410,A,2019-02-20,fitzgeraldjb,,,629942,0,,xylopic acid,,P,,951914,,
998411,A,2019-02-20,fitzgeraldjb,,,629943,0,,"adora2b protein, mouse",,P,,951916,,
998412,A,2019-02-20,fitzgeraldjb,,,629944,0,,"CG5445 protein, Drosophila",,P,,951918,,
998413,A,2019-02-20,fitzgeraldjb,,,629945,0,,phrixotoxin-2,,P,,951922,,
998414,A,2019-02-20,fitzgeraldjb,,,629946,0,,norbelladine,,P,,951926,,
998415,A,2019-02-20,fitzgeraldjb,,,629947,0,,PF-04634817,,P,,951932,,
998416,A,2019-02-20,miliarasn,,,629948,0,,"MIRN3120 microRNA, human",,P,,951935,,
998417,A,2019-02-20,miliarasn,,,629949,EC 2.7.10.1,,"PtkA protein, Mycobacterium tuberculosis",,P,,951943,,
998418,A,2019-02-20,fitzgeraldjb,,,629951,0,,"mir-6868 microRNA, human",,P,,951949,,
998419,A,2019-02-20,fitzgeraldjb,,,629952,EC 1.14.14.1,,"Cyp1a1 protein, mouse",,P,,951954,,
998420,A,2019-02-20,fitzgeraldjb,,,629953,EC 2.7.1.107,,"DGKK protein, human",,P,,951962,,
998421,A,2019-02-20,fitzgeraldjb,,,629954,0,,Narchinol B,,P,,951964,,
998422,A,2019-02-20,fitzgeraldjb,,,629955,0,,crotonylfentanyl,,P,,951968,,
998423,A,2019-02-20,fitzgeraldjb,,,629956,0,,"CAP-H2 protein, human",,P,,951969,,
998611,A,2019-02-24,fitzgeraldjb,,,629979,0,,3NTyr10-Ab peptide,,P,,952045,,
998612,A,2019-02-24,fitzgeraldjb,,,629980,0,,AbetapE3 peptide,,P,,952043,,
998613,A,2019-02-24,fitzgeraldjb,,,629981,0,,"miR3687 microRNA, human",,P,,952046,,
998614,A,2019-02-24,fitzgeraldjb,,,629982,0,,"MT-TS1 transfer RNA, human",,P,,952051,,
998615,A,2019-02-24,miliarasn,,,629983,EC 2.7.1.-,,"KING1 protein, Arabidopsis",,P,,952063,,
998616,A,2019-02-24,miliarasn,,,629984,0,,"efavirenz, lamivudine, tenofovir disoproxil fumarate drug combination",,P,,952070,,
1004436,A,2019-04-16,fitzgeraldjb,,,630733,0,,AZ-MTAB,,P,,955447,,
1004437,A,2019-04-16,fitzgeraldjb,,,630734,0,,decatrienoic acid,,P,,955451,,
1004438,A,2019-04-16,fitzgeraldjb,,,630735,0,,"SHLD1 protein, human",,P,,955453,,
1004439,A,2019-04-16,fitzgeraldjb,,,630736,0,,2-amino-3-cyanopyridine,,P,,955456,,
1004440,A,2019-04-16,fitzgeraldjb,,,630738,0,,"MIRN429 microRNA, rat",,P,,955470,,
1004441,A,2019-04-16,fitzgeraldjb,,,630739,0,,"TM2D3 protein, human",,P,,955474,,
1004443,A,2019-04-16,fitzgeraldjb,,,630741,EC 3.4.21.-,,"KLK7 protein, rat",,P,,955479,,
1004444,A,2019-04-16,fitzgeraldjb,,,630742,0,,Tutobone,,P,,955564,,
1004706,D,2019-04-17,fitzgeraldjb,607385,0,516569,0,"LWS2 protein, zebrafish","cxxc1b protein, zebrafish",P,P,900637,954266,,
1004707,DM,2019-04-17,fitzgeraldjb,607385,0,516569,0,"LWS2 protein, zebrafish","cxxc1b protein, zebrafish",P,P,900637,954266,,
1004708,D,2019-04-17,fitzgeraldjb,626358,0,515056,0,"LRH-1 protein, zebrafish","NR5A2 protein, zebrafish",P,P,940647,686707,,
1004709,DM,2019-04-17,fitzgeraldjb,626358,0,515056,0,"LRH-1 protein, zebrafish","NR5A2 protein, zebrafish",P,P,940647,686707,,
1004710,D,2019-04-17,fitzgeraldjb,556163,0,464523,0,"Dmbx1a protein, zebrafish","Dmbx1a protein, zebrafish",P,P,786267,786267,,
1004711,DM,2019-04-17,fitzgeraldjb,556163,0,464523,0,"Dmbx1a protein, zebrafish","Dmbx1a protein, zebrafish",P,P,786267,786267,,
1004712,C,2019-04-17,fitzgeraldjb,594664,0,594664,0,"Myo1e protein, zebrafish","myo1ea protein, zebrafish",P,P,873951,955686,,
1004713,C,2019-04-17,pashj,595349,0,595349,0,"Myo5 protein, Xenopus","Myo5a protein, Xenopus",P,P,875420,955681,,
1004714,C,2019-04-17,fitzgeraldjb,596164,0,596164,0,"NALPL1 protein, zebrafish","nlrb5 protein, zebrafish",P,P,877186,955696,,
1004715,C,2019-04-17,fitzgeraldjb,596165,0,596165,0,"NALPL2 protein, zebrafish","nlrb6 protein, zebrafish",P,P,877188,955698,,
1004716,C,2019-04-17,meyerstokesar,596881,0,596881,0,"Custos protein, Xenopus","C12orf43 protein, Xenopus",P,P,878301,955737,,
1004717,C,2019-04-17,meyerstokesar,597965,0,597965,0,"Snail1 protein, Xenopus","Snai1 protein, Xenopus",P,P,880389,955746,,
1004718,C,2019-04-17,fitzgeraldjb,601037,0,601037,0,"luchs protein, zebrafish","Cx39.4 protein, zebrafish",P,P,886194,886196,,
1004719,C,2019-04-17,fitzgeraldjb,601496,0,601496,0,"neurobeachin protein, zebrafish","nbeaa protein, zebrafish",P,P,887065,955724,,
992718,C,2018-12-31,meyerstokesar,614978,0,614978,X3P9A5HNYF,Xenon-133,Xenon-133,P,P,917148,917148,,
992720,C,2018-12-31,meyerstokesar,614985,0,614985,BKV67W3IO8,Cesium-131,Cesium-131,P,P,917171,917171,,
992722,C,2018-12-31,meyerstokesar,614987,0,614987,GWD7N0V43L,Cesium-134,Cesium-134,P,P,917179,917179,,
992724,C,2018-12-31,meyerstokesar,614989,0,614989,4T2E65IAR7,Cesium-137,Cesium-137,P,P,917187,917187,,
992726,C,2018-12-31,meyerstokesar,615023,0,615023,6Q1KA41UWM,Samarium-153,Samarium-153,P,P,917292,917292,,
992728,C,2018-12-31,meyerstokesar,615046,0,615046,UB95H8270H,Erbium-169,Erbium-169,P,P,917361,917361,,
992730,C,2018-12-31,meyerstokesar,615049,0,615049,GJH91W09TO,Thulium-167,Thulium-167,P,P,917370,917370,,
992732,C,2018-12-31,meyerstokesar,615056,0,615056,T11645226K,Ytterbium-169,Ytterbium-169,P,P,917391,917391,,
992734,C,2018-12-31,meyerstokesar,615061,0,615061,BRH40Y9V1Q,Lutetium-177,Lutetium-177,P,P,917406,917406,,
992736,C,2018-12-31,meyerstokesar,615072,0,615072,A1J650SZEA,Tungsten-178,Tungsten-178,P,P,917439,917439,,
992738,C,2018-12-31,meyerstokesar,615081,0,615081,229C124H5I,Rhenium-188,Rhenium-188,P,P,917466,917466,,
992740,C,2018-12-31,meyerstokesar,615101,0,615101,027828ZV5Q,Gold-198,Gold-198,P,P,917526,917526,,
992742,C,2018-12-31,meyerstokesar,615113,0,615113,208179OF60,Thallium-200,Thallium-200,P,P,917562,917562,,
992744,C,2018-12-31,meyerstokesar,615114,0,615114,H91Z8HBK1B,Thallium-201,Thallium-201,P,P,917565,917565,,
992746,C,2018-12-31,meyerstokesar,615115,0,615115,I418237B6O,Thallium-202,Thallium-202,P,P,917568,917568,,
992748,C,2018-12-31,meyerstokesar,615141,0,615141,QJW5366Y3Q,Polonium-210,Polonium-210,P,P,917646,917646,,
992750,C,2018-12-31,meyerstokesar,615150,0,615150,8BR2SOL3L1,Radium-223,Radium-223,P,P,917673,917673,,
992752,C,2018-12-31,meyerstokesar,615152,0,615152,PJ44V7L07A,Radium-226,Radium-226,P,P,917679,917679,,
992754,C,2018-12-31,meyerstokesar,615176,0,615176,7282157TUJ,Uranium-235,Uranium-235,P,P,917751,917751,,
992756,C,2018-12-31,meyerstokesar,615187,0,615187,ET2Z8EJJ1X,Plutonium-239,Plutonium-239,P,P,917784,917784,,
992758,C,2018-12-31,meyerstokesar,615192,0,615192,SK9YL6NK5M,Americium-241,Americium-241,P,P,917799,917799,,
992760,C,2018-12-31,meyerstokesar,615196,0,615196,8R0H26WH56,Curium-244,Curium-244,P,P,917811,917811,,
992762,C,2018-12-31,meyerstokesar,615199,0,615199,9J0Y94YP8Y,Californium-252,Californium-252,P,P,917820,917820,,
992764,C,2018-12-31,meyerstokesar,615206,0,615206,I83W8ELB18,Helium-3,Helium-3,P,P,917841,917841,,
992766,C,2018-12-31,meyerstokesar,615229,0,615229,FDJ0A8596D,Carbon-13,Carbon-13,P,P,917910,917910,,
992768,C,2018-12-31,meyerstokesar,615234,0,615234,7V68J5677O,Carbon-14,Carbon-14,P,P,917925,917925,,
