,A,2019-12-03,,,,,,,,18729,Fontan Procedure,T,948443,Fontan Palliation,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,8564,Membrane Potentials,T,945811,Delta Psi,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,63369,Knowledge Discovery,P,945129,Knowledge Discovery,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,18579,Patient Selection,T,947475,Selection of Research Volunteers,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80045,Inotuzumab Ozogamicin,T,949644,Besponsa,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80045,Inotuzumab Ozogamicin,T,567153,CMC544,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80045,Inotuzumab Ozogamicin,T,567154,CMC-544,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80045,Inotuzumab Ozogamicin,P,634605,Inotuzumab Ozogamicin,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,6234,"Handling, Psychological",P,950552,"Handling, Psychological",Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80346,Retinal Arterial Macroaneurysm,T,951656,Retinal Macroaneurysm,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80346,Retinal Arterial Macroaneurysm,T,951658,Ruptured Retinal Arterial Macroaneurysm,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80346,Retinal Arterial Macroaneurysm,T,951661,Retinal Arteriolar Macroaneurysm,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81248,Allylbenzene Derivatives,P,958952,Allylbenzene Derivatives,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81248,Allylbenzene Derivatives,T,958953,Allylbenzenes,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81248,Allylbenzene Derivatives,T,958954,1-Methyl-1-phenylethylene Derivatives,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81248,Allylbenzene Derivatives,T,958955,2-Propenylbenzene Derivatives,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,79689,Opioid-Induced Constipation,T,947835,Narcotic Bowel Syndrome,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,79689,Opioid-Induced Constipation,P,947929,Opioid-Induced Constipation,Y,,MA,N,,,,0,
,M,2019-12-03,14473,Unconscious (Psychology),T,42341,Unconscious,N,,,,,,,,,,Y,14473,950614,"Unconscious, Psychology",,Deleted terms / Replaced Preffered String
,D,2019-12-03,14163,Transfer (Psychology),T,41488,Transfer,N,,,,,,,,,,Y,14163,950616,"Transfer, Psychology",,
,M,2019-12-03,14163,Transfer (Psychology),T,41488,Transfer,N,,,,,,,,,,Y,14163,950616,"Transfer, Psychology",,Deleted terms / Replaced Preffered String
,D,2019-12-03,14167,Transference (Psychology),T,41497,Transference,N,,,,,,,,,,Y,14167,950612,"Transference, Psychology",,
,M,2019-12-03,14167,Transference (Psychology),T,41497,Transference,N,,,,,,,,,,Y,14167,950612,"Transference, Psychology",,Deleted terms / Replaced Preffered String
,D,2019-12-03,14487,Centers for Medicare and Medicaid Services (U.S.),T,42398,Health Care Financing Administration (U.S.),Y,UNITED STATES HEALTH CARE FINANCING ADMIN,,,,,,,,,Y,14487,946272,"Centers for Medicare and Medicaid Services, U.S.",,
,M,2019-12-03,14487,Centers for Medicare and Medicaid Services (U.S.),T,42398,Health Care Financing Administration (U.S.),Y,UNITED STATES HEALTH CARE FINANCING ADMIN,14487,"Centers for Medicare and Medicaid Services, U.S.",T,947276,Health Care Financing Administration (U.S.),N,,,Y,14487,947276,Health Care Financing Administration (U.S.),,Relocated TERM UI
,D,2019-12-03,17004,Codependency (Psychology),T,50782,Co Dependency (Psychology),N,CO DEPENDENCY PSYCHOL,,,,,,,,,Y,17004,947277,"Codependency, Psychological",,
,M,2019-12-03,17004,Codependency (Psychology),T,50782,Co Dependency (Psychology),N,CO DEPENDENCY PSYCHOL,,,,,,,,,Y,17004,947277,"Codependency, Psychological",,Deleted terms / Replaced Preffered String
,A,2019-12-03,,,,,,,,19637,Orthopedic Procedures,T,29553,"Surgery, Orthopedic",Y,,MA,N,,,,,
,M,2019-12-03,9985,Orthopedics,T,29553,"Surgery, Orthopedic",Y,SURG ORTHOPEDIC,19637,Orthopedic Procedures,T,29553,"Surgery, Orthopedic",Y,,,N,,,,,Relocated DESC UI
,D,2019-12-03,10609,Pharyngeal Muscles,T,708269,Cricopharyngeus,Y,,,,,,,,,,N,,,,,
,A,2019-12-03,,,,,,,,49631,"Esophageal Sphincter, Upper",T,708269,Cricopharyngeus,Y,,MA,N,,,,,
,M,2019-12-03,10609,Pharyngeal Muscles,T,708269,Cricopharyngeus,Y,,49631,"Esophageal Sphincter, Upper",T,708269,Cricopharyngeus,Y,,,N,,,,,Relocated DESC UI
,D,2019-12-03,4784,Environmental Monitoring,T,14618,Biological Monitoring,Y,BIOL MONITORING,,,,,,,,,N,,,,,
,A,2019-12-03,,,,,,,,79687,Biological Monitoring,P,14618,Biological Monitoring,Y,BIOL MONITORING,MA,N,,,,,
,M,2019-12-03,4784,Environmental Monitoring,T,14618,Biological Monitoring,Y,BIOL MONITORING,79687,Biological Monitoring,P,14618,Biological Monitoring,Y,BIOL MONITORING,,N,,,,,Relocated DESC UI
,D,2019-12-03,4784,Environmental Monitoring,T,831739,Bio-Monitoring,N,,,,,,,,,,N,,,,,
,A,2019-12-03,,,,,,,,79687,Biological Monitoring,T,831739,Bio-Monitoring,N,,MA,N,,,,,
,M,2019-12-03,4784,Environmental Monitoring,T,831739,Bio-Monitoring,N,,79687,Biological Monitoring,T,831739,Bio-Monitoring,N,,,N,,,,,Relocated DESC UI
,D,2019-12-03,4784,Environmental Monitoring,T,14619,Biologic Monitoring,N,,,,,,,,,,N,,,,,
,A,2019-12-03,,,,,,,,79687,Biological Monitoring,T,14619,Biologic Monitoring,N,,MA,N,,,,,
,M,2019-12-03,4784,Environmental Monitoring,T,14619,Biologic Monitoring,N,,79687,Biological Monitoring,T,14619,Biologic Monitoring,N,,,N,,,,,Relocated DESC UI
,D,2019-12-03,4784,Environmental Monitoring,T,831737,Biomonitoring,N,,,,,,,,,,N,,,,,
,A,2019-12-03,,,,,,,,79687,Biological Monitoring,T,831737,Biomonitoring,N,,MA,N,,,,,
,M,2019-12-03,4784,Environmental Monitoring,T,831737,Biomonitoring,N,,79687,Biological Monitoring,T,831737,Biomonitoring,N,,,N,,,,,Relocated DESC UI
,D,2019-12-03,4784,Environmental Monitoring,T,14617,"Monitoring, Biological",N,MONITORING BIOL,,,,,,,,,N,,,,,
,A,2019-12-03,,,,,,,,79687,Biological Monitoring,T,14617,"Monitoring, Biological",N,MONITORING BIOL,MA,N,,,,,
,M,2019-12-03,4784,Environmental Monitoring,T,14617,"Monitoring, Biological",N,MONITORING BIOL,79687,Biological Monitoring,T,14617,"Monitoring, Biological",N,MONITORING BIOL,,N,,,,,Relocated DESC UI
,D,2019-12-03,10609,Pharyngeal Muscles,T,588656,Cricopharyngeus Muscle,N,,,,,,,,,,N,,,,,
,A,2019-12-03,,,,,,,,49631,"Esophageal Sphincter, Upper",T,588656,Cricopharyngeus Muscle,N,,MA,N,,,,,
,M,2019-12-03,10609,Pharyngeal Muscles,T,588656,Cricopharyngeus Muscle,N,,49631,"Esophageal Sphincter, Upper",T,588656,Cricopharyngeus Muscle,N,,,N,,,,,Relocated DESC UI
,D,2019-12-03,10609,Pharyngeal Muscles,T,708268,Inferior Constrictor of Pharynx,N,,,,,,,,,,N,,,,,
,A,2019-12-03,,,,,,,,49631,"Esophageal Sphincter, Upper",T,708268,Inferior Constrictor of Pharynx,N,,MA,N,,,,,
,M,2019-12-03,10609,Pharyngeal Muscles,T,708268,Inferior Constrictor of Pharynx,N,,49631,"Esophageal Sphincter, Upper",T,708268,Inferior Constrictor of Pharynx,N,,,N,,,,,Relocated DESC UI
,D,2019-12-03,16367,Baculoviridae,T,909351,Alphabaculovirus,N,,,,,,,,,,N,,,,,
,A,2019-12-03,,,,,,,,17924,Nucleopolyhedroviruses,T,909351,Alphabaculovirus,N,,MA,N,,,,,
,M,2019-12-03,16367,Baculoviridae,T,909351,Alphabaculovirus,N,,17924,Nucleopolyhedroviruses,T,909351,Alphabaculovirus,N,,,N,,,,,Relocated DESC UI
,D,2019-12-03,16367,Baculoviridae,T,909352,Gammabaculovirus,N,,,,,,,,,,N,,,,,
,A,2019-12-03,,,,,,,,17924,Nucleopolyhedroviruses,T,909352,Gammabaculovirus,N,,MA,N,,,,,
,M,2019-12-03,16367,Baculoviridae,T,909352,Gammabaculovirus,N,,17924,Nucleopolyhedroviruses,T,909352,Gammabaculovirus,N,,,N,,,,,Relocated DESC UI
,D,2019-12-03,16367,Baculoviridae,T,48906,Oryctes Viruses,Y,,,,,,,,,,N,,,,,
,A,2019-12-03,,,,,,,,81342,Nudiviridae,T,48906,Oryctes Viruses,Y,,MA,N,,,,,
,M,2019-12-03,16367,Baculoviridae,T,48906,Oryctes Viruses,Y,,81342,Nudiviridae,T,48906,Oryctes Viruses,Y,,,N,,,,,Relocated DESC UI
,D,2019-12-03,13217,Starvation,T,38809,Famine,N,,,,,,,,,,N,,,,,
,A,2019-12-03,,,,,,,,79685,Famine,P,38809,Famine,N,,MA,N,,,,,
,M,2019-12-03,13217,Starvation,T,38809,Famine,N,,79685,Famine,P,38809,Famine,N,,,N,,,,,Relocated DESC UI
,D,2019-12-03,7592,Joint Diseases,T,890247,Arthroses,N,,,,,,,,,,N,,,,,
,A,2019-12-03,,,,,,,,10003,Osteoarthritis,T,890247,Arthroses,N,,MA,N,,,,,
,M,2019-12-03,7592,Joint Diseases,T,890247,Arthroses,N,,10003,Osteoarthritis,T,890247,Arthroses,N,,,N,,,,,Relocated DESC UI
,D,2019-12-03,7592,Joint Diseases,T,890248,Arthrosis,N,,,,,,,,,,N,,,,,
,A,2019-12-03,,,,,,,,10003,Osteoarthritis,T,890248,Arthrosis,N,,MA,N,,,,,
,M,2019-12-03,7592,Joint Diseases,T,890248,Arthrosis,N,,10003,Osteoarthritis,T,890248,Arthrosis,N,,,N,,,,,Relocated DESC UI
,D,2019-12-03,3291,Conversion Disorder,T,9628,Globus Hystericus,Y,,,,,,,,,,N,,,,,
,A,2019-12-03,,,,,,,,79564,Globus Sensation,T,9628,Globus Hystericus,Y,,MA,N,,,,,
,A,2019-12-03,,,,,,,,80702,Edible Insects,P,954414,Edible Insects,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80702,Edible Insects,T,958672,Insects As Food,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80146,Avoidant Restrictive Food Intake Disorder,P,953265,Avoidant Restrictive Food Intake Disorder,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80868,Water Decolorization,P,955124,Water Decolorization,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80868,Water Decolorization,T,955126,Wastewater Decolorization,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80868,Water Decolorization,T,955127,Waste Water Decolorization,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,17054,"Insurance, Medigap",T,954874,Medicare Supplement Insurance,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,17054,"Insurance, Medigap",T,954875,Medicare Supplemental Insurance,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80743,Shape Memory Alloys,P,954481,Shape Memory Alloys,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80743,Shape Memory Alloys,T,954510,Shape-Memory Alloys,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80443,Diffuse Intrinsic Pontine Glioma,P,952204,Diffuse Intrinsic Pontine Glioma,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80443,Diffuse Intrinsic Pontine Glioma,T,952205,"DIPG, Diffuse Intrinsic Pontine Glioma",Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80443,Diffuse Intrinsic Pontine Glioma,T,952207,DIPG Brain Tumors,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,79803,Data Management,P,948461,Data Management,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,50438,"Genes, Immunoglobulin Heavy Chain",T,954899,Ig Heavy Chain Genes,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,79782,Hybrid Renal Replacement Therapy,T,948287,Sustained Low-Efficiency Daily Diafiltration,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,79782,Hybrid Renal Replacement Therapy,T,948349,Hybrid RRT,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,79782,Hybrid Renal Replacement Therapy,T,951257,SLEDD Technique,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,79782,Hybrid Renal Replacement Therapy,T,948285,Sustained Low-Efficiency Dialysis,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,79782,Hybrid Renal Replacement Therapy,T,948286,Sustained Low-Efficiency Daily Dialysis,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80424,Cytokine Release Syndrome,P,952163,Cytokine Release Syndrome,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80444,Phenomics,P,952209,Phenomics,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80054,Pinales,P,949725,Pinales,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80054,Pinales,T,949726,Taxales,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80054,Pinales,T,949727,Araucariales,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80054,Pinales,T,949728,Cupressales,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81410,Germinal Center Kinases,P,959473,Germinal Center Kinases,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81410,Germinal Center Kinases,T,959475,Germinal Center Kinase Family,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81032,"Pancreatitis, Acute Hemorrhagic",P,957426,"Pancreatitis, Acute Hemorrhagic",Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81032,"Pancreatitis, Acute Hemorrhagic",T,957431,Hemorrhagic Pancreatitis,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81032,"Pancreatitis, Acute Hemorrhagic",T,957433,Haemorrhagic Pancreatitis,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81032,"Pancreatitis, Acute Hemorrhagic",T,957428,"Pancreatitis, Acute Haemorrhagic",Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,8105,"Liver Cirrhosis, Biliary",T,961120,Primary Biliary Cholangitis,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,5128,Eye Diseases,T,956605,Eye Disorders,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,5767,Gastrointestinal Diseases,T,956607,Gastrointestinal Disorders,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,6331,Heart Diseases,T,956609,Cardiac Disorders,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,6331,Heart Diseases,T,956611,Heart Disorders,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,1523,Mental Disorders,T,956613,Psychiatric Disorders,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,19283,"Pancreatitis, Acute Necrotizing",T,961141,Pancreatitis Necrotizing,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,19283,"Pancreatitis, Acute Necrotizing",T,957134,Hemorrhagic Necrotic Pancreatitis,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,19283,"Pancreatitis, Acute Necrotizing",T,957130,Pancreatic Necrosis,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,19283,"Pancreatitis, Acute Necrotizing",T,957133,Haemorrhagic Necrotic Pancreatitis,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,19283,"Pancreatitis, Acute Necrotizing",T,957128,Pancreatitis Necrotising,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,12282,Rickettsia Infections,T,946361,Rickettsiosis,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,8158,Ludwig's Angina,T,946279,Submandibular Space Infection,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80763,Sea Level Rise,P,954505,Sea Level Rise,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80763,Sea Level Rise,T,954506,Sea-Level Rise,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80763,Sea Level Rise,T,954507,Rising Sea Level,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,71243,Zika Virus Infection,T,950674,Congenital Zika Syndrome,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,71243,Zika Virus Infection,T,950686,Congenital Zika Virus Infection,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,20805,Central Nervous System Viral Diseases,T,952259,CNS Viral Diseases,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80032,"Psychology, Positive",P,949517,"Psychology, Positive",Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80032,"Psychology, Positive",T,949516,Positive Psychology,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,7859,Learning Disabilities,T,950478,Adult Learning Disabilities,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,7859,Learning Disabilities,T,950480,Developmental Academic Disability,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,16873,Ehrlichiosis,T,947294,E ewingii Infection,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,16873,Ehrlichiosis,T,947295,E. chaffeensis Infection,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,16873,Ehrlichiosis,T,947296,E chaffeensis Infection,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,7835,Lassa Fever,T,948227,Lassa Virus Infection,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80064,Protein-Arginine Deiminase Type 2,P,949970,Protein-Arginine Deiminase Type 2,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80064,Protein-Arginine Deiminase Type 2,T,949805,Peptidylarginine Deiminase Type II,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80064,Protein-Arginine Deiminase Type 2,T,950217,Peptidyl Arginine Deiminase Type II,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,13683,"Telangiectasia, Hereditary Hemorrhagic",T,956382,Rendu-Osler-Weber Disease,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,13683,"Telangiectasia, Hereditary Hemorrhagic",T,956383,Weber-Osler Syndrome,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81282,Perfusion Index,P,959173,Perfusion Index,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81246,RNA-Seq,P,958947,RNA-Seq,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,5998,Glycine,T,956604,"Glycine, Monopotassium Salt",Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,5979,Glutathione Peroxidase,T,956772,Cytosolic Glutathione Peroxidase,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,45788,"Sesquiterpenes, Germacrane",T,958746,Germacranes,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,45788,"Sesquiterpenes, Germacrane",T,958747,Germacrane Derivatives,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80549,Autophagic Cell Death,T,953326,Autophagy-Dependent Cell Death,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,13100,Sphenoid Bone,T,955285,Greater Sphenoid Wing,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80883,Shoulder Dystocia,P,955279,Shoulder Dystocia,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80883,Shoulder Dystocia,T,958185,Fetal Shoulder Dystocia,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80869,Jugular Foramina,P,958184,Jugular Foramina,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80869,Jugular Foramina,T,955131,Jugular Foramen,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,16631,Lewy Bodies,T,955199,Lewy Neurites,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80890,Duocarmycins,P,955314,Duocarmycins,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80890,Duocarmycins,T,955591,Duocarmycin,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80874,Synucleinopathies,P,955154,Synucleinopathies,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80874,Synucleinopathies,T,955155,alpha-Synucleinopathies,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80874,Synucleinopathies,T,955156,a-Synucleinopathies,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80874,Synucleinopathies,T,955157,alpha Synuclein Pathology,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,20314,Central Nervous System Fungal Infections,T,952250,CNS Fungal Infections,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80363,White Dot Syndromes,T,951771,APMPPE,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81026,Polyprenols,T,960304,Polyisoprenoid Alcohols,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81026,Polyprenols,T,960305,Polyisoprenols,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81026,Polyprenols,T,957353,Long Chain Isoprenoid Alcohols,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81026,Polyprenols,T,960020,Polyprenol Derivatives,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81026,Polyprenols,T,960021,Polyprenoids,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81203,Monoterpene Aldehydes and Ketones,P,958496,Monoterpene Aldehydes and Ketones,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81203,Monoterpene Aldehydes and Ketones,T,958491,Monoterpene Aldehydes,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81203,Monoterpene Aldehydes and Ketones,T,958497,Monoterpene Ketones,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,20785,Central Nervous System Vascular Malformations,T,961096,"Congenital Vascular Malformations, Central Nervous System",Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,20785,Central Nervous System Vascular Malformations,T,952257,CNS Vascular Malformations,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80506,Sialyl Lewis X Antigen,T,952673,Sialyl Lewis X,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80506,Sialyl Lewis X Antigen,T,952674,Sialyl Le(x),Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80506,Sialyl Lewis X Antigen,T,952675,Sialyl SSEA-1,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80506,Sialyl Lewis X Antigen,T,952676,Sialyl Lewis(x) Antigen,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80506,Sialyl Lewis X Antigen,T,952680,CD15s Antigen,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80506,Sialyl Lewis X Antigen,T,958669,Sialyl Stage-Specific Embryonic Antigen-1,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80506,Sialyl Lewis X Antigen,T,259391,"NAG-1,4-F-1,3-GN",N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80506,Sialyl Lewis X Antigen,T,259392,Neu5Ac-2-3-Gal-1-4-(Fuc-1-3)-GlcNAc,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80506,Sialyl Lewis X Antigen,T,259393,SLe(x),N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80506,Sialyl Lewis X Antigen,T,259394,SLe(x)-OS,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,16256,Lewis X Antigen,T,952658,Lewis X Related Antigens,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,555,Ambulatory Care Information Systems,T,963356,Ambulatory Information Systems,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,487,Allethrins,T,962404,"Cyclopropanecarboxylic acid, 2,2-dimethyl-3-(2-methyl-1-propenyl)-, 2-methyl-4-oxo-3-(2-propenyl)-2-cyclopenten-1-yl ester",Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,4286,Dolichols,P,959827,Dolichols,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,4286,Dolichols,T,957354,"6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74,78-Octacontanonadecaen-1-ol, 3,7,11,15,19,23,27,31,35,39,43,47,51,55,59,63,67,71,75,79-eicosamethyl-",Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,4286,Dolichols,T,957357,Eicosamethyl Octacontanonadecasen-1-o1,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,6079,Government Publications as Topic,T,958216,Government Documents as Topic,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,73924,Graphic Novels as Topic,T,947445,Graphic Medicine as Topic,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81003,Shwachman-Diamond Syndrome,T,957026,Shwachman-Bodian Syndrome,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81003,Shwachman-Diamond Syndrome,T,842450,Congenital Lipomatosis of Pancreas,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81003,Shwachman-Diamond Syndrome,T,842451,"Metaphyseal Chondrodysplasia, Shwachman Type",N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81003,Shwachman-Diamond Syndrome,T,842452,Shwachman-Bodian-Diamond Syndrome,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81003,Shwachman-Diamond Syndrome,T,842453,Shwachman-Diamond-Oski Syndrome,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81010,Food Fussiness,P,953266,Food Fussiness,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81010,Food Fussiness,T,950181,Picky Eating,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,20220,Facial Nerve Injuries,T,955486,Marginal Mandibular Nerve Injury,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,20220,Facial Nerve Injuries,T,955487,Marginal Mandibular Nerve Injuries,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,13960,Thyroid Function Tests,T,957238,Secretory Capacity of the Thyroid Gland,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,13960,Thyroid Function Tests,T,957239,SPINA-GT,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,13960,Thyroid Function Tests,T,957240,Sum Activity of Peripheral Deiodinases,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,13960,Thyroid Function Tests,T,957241,SPINA-GD,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,13960,Thyroid Function Tests,T,957242,Jostel's TSH Index,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,13960,Thyroid Function Tests,T,957243,Jostel's Thyrotropin Index,Y,,MA,N,,,,0,
,M,2019-12-03,3291,Conversion Disorder,T,9628,Globus Hystericus,Y,,79564,Globus Sensation,T,9628,Globus Hystericus,Y,,,N,,,,,Relocated DESC UI
,D,2019-12-03,11658,Pulmonary Fibrosis,T,34442,Hamman-Rich Syndrome,Y,,,,,,,,,,N,,,,,
,A,2019-12-03,,,,,,,,80203,Hamman-Rich Syndrome,P,34442,Hamman-Rich Syndrome,Y,,MA,N,,,,,
