A,2019-12-03,,,,,,,,,,,,,,,,4798,Enzymes,14648,627,therapeutic use,61267,57487,Enzyme Therapy,754625,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,4848,Epithelium,14791,166,cytology,60717,4847,Epithelial Cells,14790,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,4876,Ergot Alkaloids,14904,506,poisoning,61130,4881,Ergotism,14932,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,4878,Ergotamine,14923,31,analogs & derivatives,60581,4879,Ergotamines,431097,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,4912,Erythrocytes,15009,2,abnormalities,60543,4913,"Erythrocytes, Abnormal",15013,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,4912,Erythrocytes,15009,637,transplantation,61279,17707,Erythrocyte Transfusion,52963,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,4958,Estradiol,15123,37,antagonists & inhibitors,60595,4965,Estrogen Antagonists,15153,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5145,Face,15726,254,growth & development,60828,8445,Maxillofacial Development,25089,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5145,Face,15726,293,injuries,60876,5151,Facial Injuries,15740,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5145,Face,15726,637,transplantation,61279,54445,Facial Transplantation,688327,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5164,Factor IX,15776,172,deficiency,60727,2836,Hemophilia B,8258,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5165,Factor V,15784,172,deficiency,60727,5166,Factor V Deficiency,15789,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5167,Factor VII,15794,172,deficiency,60727,5168,Factor VII Deficiency,15799,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5169,Factor VIII,15802,172,deficiency,60727,6467,Hemophilia A,19518,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5170,Factor X,15822,172,deficiency,60727,5171,Factor X Deficiency,15828,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5174,Factor XII,15845,172,deficiency,60727,5175,Factor XII Deficiency,15849,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5176,Factor XIII,15852,172,deficiency,60727,5177,Factor XIII Deficiency,15860,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5205,Fascia,15969,601,surgery,61234,71938,Fasciotomy,897543,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5294,Ferrochelatase,16182,172,deficiency,60727,46351,"Protoporphyria, Erythropoietic",51125,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5333,Fetus,16282,254,growth & development,60828,47109,Fetal Development,16242,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5333,Fetus,16282,293,injuries,60876,49188,Prenatal Injuries,33301,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5333,Fetus,16282,637,transplantation,61279,16332,Fetal Tissue Transplantation,48738,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5340,Fibrinogen,16300,172,deficiency,60727,347,Afibrinogenemia,1114,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5363,Ficusin,16362,31,analogs & derivatives,60581,11564,Furocoumarins,34137,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5384,Finger Joint,16422,293,injuries,60876,5383,Finger Injuries,16421,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5385,Fingers,16423,293,injuries,60876,5383,Finger Injuries,16421,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5459,Fluorides,16618,506,poisoning,61130,5458,Fluoride Poisoning,16616,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5492,Folic Acid,16712,37,antagonists & inhibitors,60595,5493,Folic Acid Antagonists,16718,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5492,Folic Acid,16712,172,deficiency,60727,5494,Folic Acid Deficiency,16721,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5502,Food,16734,32,analysis,60585,5504,Food Analysis,16737,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5502,Food,16734,331,legislation & jurisprudence,60922,7881,"Legislation, Food",23507,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5502,Food,16734,382,microbiology,60998,5516,Food Microbiology,16766,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5502,Food,16734,469,parasitology,61093,16266,Food Parasitology,48473,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5502,Food,16734,506,poisoning,61130,5517,Foodborne Diseases,749696,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5502,Food,16734,600,supply & distribution,61231,5523,Food Supply,16784,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5530,Foot Deformities,16805,151,congenital,60708,5532,"Foot Deformities, Congenital",16815,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5680,gamma-Aminobutyric Acid,17185,37,antagonists & inhibitors,60595,18756,GABA Antagonists,55856,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5680,gamma-Aminobutyric Acid,17185,819,agonists,61435,18755,GABA Agonists,55851,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5916,Globulins,17908,97,blood,60642,12712,Serum Globulins,37579,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5947,Glucose,18006,97,blood,60642,1786,Blood Glucose,5198,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5947,Glucose,18006,652,urine,61301,6029,Glycosuria,18336,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5952,Glucose-6-Phosphatase,18023,172,deficiency,60727,5953,Glycogen Storage Disease Type I,18031,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5954,Glucosephosphate Dehydrogenase,18037,172,deficiency,60727,5955,Glucosephosphate Dehydrogenase Deficiency,18040,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5956,Glucose-6-Phosphate Isomerase,18044,172,deficiency,60727,746,"Anemia, Hemolytic, Congenital Nonspherocytic",2236,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5971,Glutamates,18091,37,antagonists & inhibitors,60595,18691,Excitatory Amino Acid Antagonists,55662,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,5971,Glutamates,18091,819,agonists,61435,18690,Excitatory Amino Acid Agonists,55656,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,6225,Hand,18882,2,abnormalities,60543,6228,"Hand Deformities, Congenital",18890,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,6225,Hand,18882,293,injuries,60876,6230,Hand Injuries,18894,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,6225,Hand,18882,637,transplantation,61279,63987,Hand Transplantation,833029,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,6226,Hand Deformities,18883,151,congenital,60708,6228,"Hand Deformities, Congenital",18890,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,6257,Head,18949,293,injuries,60876,6259,Craniocerebral Trauma,365783,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,6311,Hearing Disorders,19135,534,rehabilitation,61169,12048,Correction of Hearing Impairment,816103,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,6325,Heart Atria,538150,502,physiology,61125,16275,Atrial Function,48510,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,6352,Heart Ventricles,538027,502,physiology,61125,16276,Ventricular Function,48511,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,6373,Helminthiasis,19284,662,veterinary,61316,6374,"Helminthiasis, Animal",19287,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,6454,Hemoglobins,19490,652,urine,61301,6456,Hemoglobinuria,19493,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,6493,Heparin,19581,37,antagonists & inhibitors,60595,6494,Heparin Antagonists,19586,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,6505,Hepatitis,19616,662,veterinary,61316,6520,"Hepatitis, Animal",19668,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,6547,Hernia,19723,601,surgery,61234,59685,Herniorrhaphy,779474,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,6548,"Hernia, Diaphragmatic",19726,151,congenital,60708,65630,"Hernias, Diaphragmatic, Congenital",853086,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,6597,Fructose-Bisphosphatase,19863,172,deficiency,60727,15319,"Fructose-1,6-Diphosphatase Deficiency",45053,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,6615,Hip,19914,293,injuries,60876,25981,Hip Injuries,433512,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,6621,Hip Joint,19929,293,injuries,60876,25981,Hip Injuries,433512,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,6629,Hirudins,586622,627,therapeutic use,61267,24764,Hirudin Therapy,427570,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,6632,Histamine,19963,37,antagonists & inhibitors,60595,6633,Histamine Antagonists,19966,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,6632,Histamine,19963,819,agonists,61435,17442,Histamine Agonists,52210,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,6655,Histone Deacetylases,483423,37,antagonists & inhibitors,60595,56572,Histone Deacetylase Inhibitors,732104,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,6861,Hydrogen Peroxide,20696,31,analogs & derivatives,60581,10545,Peroxides,31133,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,6903,Hydroxymethylglutaryl CoA Reductases,20784,37,antagonists & inhibitors,60595,19161,Hydroxymethylglutaryl-CoA Reductase Inhibitors,57156,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,6967,Hypersensitivity,20920,139,chemically induced,60685,4342,Drug Hypersensitivity,13260,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,7037,Hypothyroidism,21070,151,congenital,60708,3409,Congenital Hypothyroidism,602680,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,7066,Iduronate Sulfatase,21143,172,deficiency,60727,16532,Mucopolysaccharidosis II,49455,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,7070,Immunoglobulin A,433035,172,deficiency,60727,17098,IgA Deficiency,51055,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,7074,Immunoglobulin G,433030,172,deficiency,60727,17099,IgG Deficiency,51057,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,7106,Immune Sera,21254,627,therapeutic use,61267,7116,"Immunization, Passive",21283,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,7328,Insulin,21939,37,antagonists & inhibitors,60595,7329,Insulin Antagonists,21947,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,7336,"Insulin, Isophane",21974,37,antagonists & inhibitors,60595,7329,Insulin Antagonists,21947,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,7422,Intestines,22288,378,metabolism,60983,7413,Intestinal Mucosa,22269,378,metabolism,60983,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,7668,Kidney,23037,637,transplantation,61279,16030,Kidney Transplantation,47610,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,7703,Peptidyl-Dipeptidase A,23120,37,antagonists & inhibitors,60595,806,Angiotensin-Converting Enzyme Inhibitors,2397,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,7717,Knee,23155,293,injuries,60876,7718,Knee Injuries,23157,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,7719,Knee Joint,23158,293,injuries,60876,7718,Knee Injuries,23157,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,7767,Lacrimal Duct Obstruction,23254,601,surgery,61234,3608,Dacryocystorhinostomy,10507,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,7830,Larynx,23391,294,innervation,60879,7823,Laryngeal Nerves,23382,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,7854,Lead,23441,506,poisoning,61130,7855,Lead Poisoning,23443,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,7862,Phosphatidylcholine-Sterol O-Acyltransferase,23455,172,deficiency,60727,7863,Lecithin Cholesterol Acyltransferase Deficiency,815865,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,7866,Leg,23466,293,injuries,60876,7869,Leg Injuries,23474,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,7962,Leukocytes,23736,637,transplantation,61279,17708,Leukocyte Transfusion,52968,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,8055,Lipids,24002,378,metabolism,60983,50356,Lipid Metabolism,614518,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,8084,Lipoxygenase,24130,37,antagonists & inhibitors,60595,16859,Lipoxygenase Inhibitors,50478,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,8099,Liver,24166,637,transplantation,61279,16031,Liver Transplantation,47615,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,8107,Liver Diseases,24201,139,chemically induced,60685,56486,Chemical and Drug Induced Liver Injury,900339,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,8168,Lung,24344,293,injuries,60876,55370,Lung Injury,712538,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,8168,Lung,24344,637,transplantation,61279,16040,Lung Transplantation,47650,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,8214,Lymphocytes,24471,637,transplantation,61279,17710,Lymphocyte Transfusion,52974,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,8274,Magnesium,24677,172,deficiency,60727,8275,Magnesium Deficiency,24680,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,8334,Mandible,24838,293,injuries,60876,8338,Mandibular Injuries,24843,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,8345,Manganese,24851,506,poisoning,61130,20149,Manganese Poisoning,358121,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,8607,Intellectual Disability,784120,193,education,60761,4495,Education of Intellectually Disabled,784119,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,8628,Mercury,25687,506,poisoning,61130,8630,Mercury Poisoning,25690,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,8659,Metabolic Diseases,25752,151,congenital,60708,8661,"Metabolism, Inborn Errors",25763,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,8706,Methemoglobin,25898,97,blood,60642,8708,Methemoglobinemia,25902,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,8995,Monoamine Oxidase,26890,37,antagonists & inhibitors,60595,8996,Monoamine Oxidase Inhibitors,26901,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,9020,Morphine,26956,31,analogs & derivatives,60581,9022,Morphine Derivatives,26968,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,9132,Muscles,27296,254,growth & development,60828,24510,Muscle Development,425815,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,9136,Muscular Dystrophies,365683,662,veterinary,61316,9137,"Muscular Dystrophy, Animal",27308,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,9211,Myoglobin,27468,652,urine,61301,9212,Myoglobinuria,27469,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,9222,Myotonia,27493,151,congenital,60708,9224,Myotonia Congenita,27500,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,9333,Neck,27844,293,injuries,60876,19838,Neck Injuries,59032,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,9369,Neoplasms,27926,556,secondary,61190,9362,Neoplasm Metastasis,27903,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,9666,Nose,28752,378,metabolism,60983,9297,Nasal Mucosa,27737,378,metabolism,60983,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,9900,Optic Nerve,29317,293,injuries,60876,20221,Optic Nerve Injuries,358320,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,9943,Organophosphorus Compounds,29416,506,poisoning,61130,62025,Organophosphate Poisoning,796846,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,9954,Ornithine Carbamoyltransferase,29446,172,deficiency,60727,20163,Ornithine Carbamoyltransferase Deficiency Disease,358321,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,10100,Oxygen,29880,172,deficiency,60727,860,Hypoxia,2508,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,10129,4-Aminobenzoic Acid,29971,31,analogs & derivatives,60581,62366,para-Aminobenzoates,812770,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,10131,Aminosalicylic Acid,1910,31,analogs & derivatives,60581,636,Aminosalicylic Acids,1911,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,10146,Pain,30048,628,therapy,61268,59408,Pain Management,777230,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,10179,Pancreas,30132,637,transplantation,61279,16035,Pancreas Transplantation,47626,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,10300,Parkinson Disease,30420,139,chemically induced,60685,10302,"Parkinson Disease, Secondary",364532,139,chemically induced,60685,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,10405,Penicillinase,30735,37,antagonists & inhibitors,60595,65093,beta-Lactamase Inhibitors,849037,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,10447,Peptide Hydrolases,30870,37,antagonists & inhibitors,60595,11480,Protease Inhibitors,33911,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,19946,Propylene Glycol,59441,31,analogs & derivatives,60581,11409,Propylene Glycols,33669,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,20051,N-Acetylgalactosamine-4-Sulfatase,59722,172,deficiency,60727,9087,Mucopolysaccharidosis VI,27162,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,20113,Phenolphthalein,59871,31,analogs & derivatives,60581,10635,Phenolphthaleins,31416,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,20148,Butyric Acid,59942,31,analogs & derivatives,60581,2087,Butyrates,5926,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,20155,3-Hydroxybutyric Acid,59948,31,analogs & derivatives,60581,6885,Hydroxybutyrates,20747,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,20156,Salicylic Acid,59952,31,analogs & derivatives,60581,12459,Salicylates,37011,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,20160,Sodium Benzoate,59956,31,analogs & derivatives,60581,1565,Benzoates,4537,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,20169,Caspases,59964,37,antagonists & inhibitors,60595,61945,Caspase Inhibitors,796871,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,20170,Caspase 1,59969,37,antagonists & inhibitors,60595,61945,Caspase Inhibitors,796871,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,20358,Sodium Cholate,60168,31,analogs & derivatives,60581,20355,Cholates,60164,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,20689,Exopeptidases,109945,37,antagonists & inhibitors,60595,11480,Protease Inhibitors,33911,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,20778,Matrix Metalloproteinase 2,664555,37,antagonists & inhibitors,60595,61965,Matrix Metalloproteinase Inhibitors,796465,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,20780,Matrix Metalloproteinase 9,664556,37,antagonists & inhibitors,60595,61965,Matrix Metalloproteinase Inhibitors,796465,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,20781,Matrix Metalloproteinase 1,664558,37,antagonists & inhibitors,60595,61965,Matrix Metalloproteinase Inhibitors,796465,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,20782,Matrix Metalloproteinases,358197,37,antagonists & inhibitors,60595,61965,Matrix Metalloproteinase Inhibitors,796465,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,20783,Matrix Metalloproteinase 7,664559,37,antagonists & inhibitors,60595,61965,Matrix Metalloproteinase Inhibitors,796465,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,20784,Matrix Metalloproteinase 8,664561,37,antagonists & inhibitors,60595,61965,Matrix Metalloproteinase Inhibitors,796465,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,20820,Dyskinesias,27073,139,chemically induced,60685,4409,"Dyskinesia, Drug-Induced",13457,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,22702,"Receptors, Adrenergic, beta-3",253764,37,antagonists & inhibitors,60595,58673,Adrenergic beta-3 Receptor Antagonists,766506,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,22702,"Receptors, Adrenergic, beta-3",253764,819,agonists,61435,58667,Adrenergic beta-3 Receptor Agonists,766461,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,25101,Vitamin B 6,34696,172,deficiency,60727,26681,Vitamin B 6 Deficiency,436204,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,25203,"Phosphofructokinase-1, Muscle Type",430208,172,deficiency,60727,6014,Glycogen Storage Disease Type VII,18289,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,25782,"Hydroxymethylglutaryl-CoA-Reductases, NADP-dependent",432574,37,antagonists & inhibitors,60595,19161,Hydroxymethylglutaryl-CoA Reductase Inhibitors,57156,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,26942,DNA Topoisomerases,436991,37,antagonists & inhibitors,60595,59003,Topoisomerase Inhibitors,769937,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,28021,Sodium-Potassium-Chloride Symporters,439799,37,antagonists & inhibitors,60595,49994,Sodium Potassium Chloride Symporter Inhibitors,607570,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,43209,11-beta-Hydroxysteroid Dehydrogenase Type 2,526968,172,deficiency,60727,43204,"Mineralocorticoid Excess Syndrome, Apparent",533450,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,43266,Steryl-Sulfatase,102543,172,deficiency,60727,16114,"Ichthyosis, X-Linked",47877,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,43586,Methylmalonyl-CoA Decarboxylase,108513,172,deficiency,60727,56693,Propionic Acidemia,733492,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,43684,"Receptor, Adenosine A3",309781,37,antagonists & inhibitors,60595,58918,Adenosine A3 Receptor Antagonists,769036,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,43684,"Receptor, Adenosine A3",309781,819,agonists,61435,58909,Adenosine A3 Receptor Agonists,768984,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,43704,"Receptor, Adenosine A2B",313263,37,antagonists & inhibitors,60595,58917,Adenosine A2 Receptor Antagonists,769032,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,43704,"Receptor, Adenosine A2B",313263,819,agonists,61435,58908,Adenosine A2 Receptor Agonists,768981,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,43705,"Receptor, Adenosine A2A",262580,37,antagonists & inhibitors,60595,58917,Adenosine A2 Receptor Antagonists,769032,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,43705,"Receptor, Adenosine A2A",262580,819,agonists,61435,58908,Adenosine A2 Receptor Agonists,768981,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,43882,"Receptors, Cannabinoid",528685,37,antagonists & inhibitors,60595,63387,Cannabinoid Receptor Antagonists,821378,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,43882,"Receptors, Cannabinoid",528685,819,agonists,61435,63386,Cannabinoid Receptor Agonists,821374,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,44022,"Receptor, Endothelin A",248651,37,antagonists & inhibitors,60595,65130,Endothelin A Receptor Antagonists,848817,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,44023,"Receptor, Endothelin B",249581,37,antagonists & inhibitors,60595,65131,Endothelin B Receptor Antagonists,848822,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,44139,"Receptor, Angiotensin, Type 2",529918,37,antagonists & inhibitors,60595,57912,Angiotensin II Type 2 Receptor Blockers,759071,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,44140,"Receptor, Angiotensin, Type 1",529909,37,antagonists & inhibitors,60595,47228,Angiotensin II Type 1 Receptor Blockers,561199,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,44263,"Receptors, Serotonin, 5-HT1",530342,37,antagonists & inhibitors,60595,58829,Serotonin 5-HT1 Receptor Antagonists,767785,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,44263,"Receptors, Serotonin, 5-HT1",530342,819,agonists,61435,58825,Serotonin 5-HT1 Receptor Agonists,767759,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,44282,"Receptor, Serotonin, 5-HT1A",530349,37,antagonists & inhibitors,60595,58829,Serotonin 5-HT1 Receptor Antagonists,767785,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,44282,"Receptor, Serotonin, 5-HT1A",530349,819,agonists,61435,58825,Serotonin 5-HT1 Receptor Agonists,767759,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,44302,"Receptor, Serotonin, 5-HT1B",530393,37,antagonists & inhibitors,60595,58829,Serotonin 5-HT1 Receptor Antagonists,767785,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,44302,"Receptor, Serotonin, 5-HT1B",530393,819,agonists,61435,58825,Serotonin 5-HT1 Receptor Agonists,767759,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,44348,"Receptors, Serotonin, 5-HT2",530666,37,antagonists & inhibitors,60595,58830,Serotonin 5-HT2 Receptor Antagonists,767788,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,44348,"Receptors, Serotonin, 5-HT2",530666,819,agonists,61435,58826,Serotonin 5-HT2 Receptor Agonists,767776,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,44402,"Receptor, Serotonin, 5-HT2A",530863,37,antagonists & inhibitors,60595,58830,Serotonin 5-HT2 Receptor Antagonists,767788,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,44402,"Receptor, Serotonin, 5-HT2A",530863,819,agonists,61435,58826,Serotonin 5-HT2 Receptor Agonists,767776,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,44403,"Receptor, Serotonin, 5-HT2B",530868,37,antagonists & inhibitors,60595,58830,Serotonin 5-HT2 Receptor Antagonists,767788,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,44403,"Receptor, Serotonin, 5-HT2B",530868,819,agonists,61435,58826,Serotonin 5-HT2 Receptor Agonists,767776,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,44405,"Receptor, Serotonin, 5-HT2C",530877,37,antagonists & inhibitors,60595,58830,Serotonin 5-HT2 Receptor Antagonists,767788,,,,EP_HM
