1004376,A,2019-04-16,630736,2-amino-3-cyanopyridine,11725,Pyridines,,,,*,
1004377,A,2019-04-16,630738,"MIRN429 microRNA, rat",35683,MicroRNAs,,,,*,
1004378,A,2019-04-16,630739,"TM2D3 protein, human",26901,Membrane Transport Proteins,,,,*,
1004379,A,2019-04-16,630740,DA-8010,11759,Pyrrolidines,,,,*,
1004380,A,2019-04-16,630740,DA-8010,48448,Phenylcarbamates,,,,*,
1004381,A,2019-04-16,630741,"KLK7 protein, rat",7610,Kallikreins,,,,*,
1004382,A,2019-04-16,630742,Tutobone,18786,Bone Substitutes,,,,*,
1004383,A,2019-04-16,554186,"Lin-28 protein, zebrafish",29961,Zebrafish Proteins,,,,*,
1004384,A,2019-04-16,584064,"fermt1 protein, zebrafish",29961,Zebrafish Proteins,,,,*,
989978,D,2018-12-09,607378,"SQRDL protein, human",50862,Oxidoreductases Acting on Sulfur Group Donors,,,,*,
989979,A,2018-12-09,629224,"OAT protein, human",9953,Ornithine-Oxo-Acid Transaminase,,,,*,
989980,A,2018-12-09,629225,"ZMYND15 protein, human",12097,Repressor Proteins,,,,*,
989981,A,2018-12-09,629227,"Inhbaa protein, zebrafish",28322,Inhibin-beta Subunits,,,,*,
989982,A,2018-12-09,629227,"Inhbaa protein, zebrafish",29961,Zebrafish Proteins,,,,*,
989983,A,2018-12-09,629228,"SQOR protein, human",50862,Oxidoreductases Acting on Sulfur Group Donors,,,,*,
989984,A,2018-12-09,629229,palmitoyl lactic acid,10168,Palmitates,,,,*,
989985,A,2018-12-09,629229,palmitoyl lactic acid,19344,Lactic Acid,,,,*,
989986,A,2018-12-09,629230,"SLFN13 protein, human",4722,Endoribonucleases,,,,*,
989987,A,2018-12-09,629231,"CCDC102B protein, human",3598,Cytoskeletal Proteins,,,,*,
989988,A,2018-12-09,629232,"MIRN7a microRNA, zebrafish",35683,MicroRNAs,,,,*,
989989,A,2018-12-09,629233,"Yy1b protein, zebrafish",29961,Zebrafish Proteins,,,,*,
1018955,A,2019-06-17,631687,"ST8Sia VIII protein, zebrafish",29961,Zebrafish Proteins,,,,*,
1018956,A,2019-06-17,631688,evocalcet,9281,Naphthalenes,,,,*,
1018957,A,2019-06-17,631688,evocalcet,11759,Pyrrolidines,,,,*,
1018958,A,2019-06-17,631689,"Mettl7a1 protein, mouse",8780,Methyltransferases,,,,*,
1018959,A,2019-06-17,631690,"MIRN567 microRNA, human",35683,MicroRNAs,,,,*,
1018960,A,2019-06-17,631691,GSK2857916,61067,"Antibodies, Monoclonal, Humanized",,,,*,
1018961,A,2019-06-17,631692,"rnf135 protein, zebrafish",29961,Zebrafish Proteins,,,,*,
1018962,A,2019-06-17,631693,"Col22a1 protein, zebrafish",29961,Zebrafish Proteins,,,,*,
1018963,A,2019-06-17,631704,"TRIM43 protein, human",47908,Intracellular Signaling Peptides and Proteins,,,,*,
1018964,A,2019-06-17,631705,7-oxabicyclo(2.2.1)heptene sulfonamide,13449,Sulfonamides,,,,*,
1018965,A,2019-06-17,631707,"AT2G30980 protein, Arabidopsis",29681,Arabidopsis Proteins,,,,*,
1018966,A,2019-06-17,631707,"AT2G30980 protein, Arabidopsis",51778,Basic Helix-Loop-Helix Leucine Zipper Transcription Factors,,,,*,
1018967,A,2019-06-17,438934,C-glycoside,6027,Glycosides,,,,*,
1018968,A,2019-06-17,547527,"PKD2 protein, zebrafish",50396,TRPP Cation Channels,,,,*,
1024080,D,2019-07-15,632228,imiprothrin,3521,Cyclopropanes,,,,*,
1024081,D,2019-07-15,632228,imiprothrin,7093,Imidazoles,,,,*,
1024082,D,2019-07-15,632231,6-O-galloyl salidroside,5960,Glucosides,,,,*,
1024083,D,2019-07-15,632231,6-O-galloyl salidroside,10636,Phenols,,,,*,
1024084,D,2019-07-15,632236,R-100,11759,Pyrrolidines,,,,*,
1024085,D,2019-07-15,632243,"SYC1 protein, S cerevisiae",39102,Poly(A)-Binding Proteins,,,,*,
1024086,D,2019-07-15,499656,"Fcmr protein, mouse",2352,Carrier Proteins,,,,*,
1024087,A,2019-07-15,632205,"Scyl3 protein, mouse",8565,Membrane Proteins,,,,*,
1024088,A,2019-07-15,632228,imiprothrin,11722,Pyrethrins,,,,*,
1024089,A,2019-07-15,632231,6-O-galloyl salidroside,59808,Polyphenols,,,,*,
1024090,A,2019-07-15,632243,"SYC1 protein, S cerevisiae",39221,mRNA Cleavage and Polyadenylation Factors,,,,*,
1024091,A,2019-07-15,632249,"AT2G25660 protein, Arabidopsis",60365,Chloroplast Proteins,,,,*,
1024092,A,2019-07-15,632284,"Mad1 protein, Drosophila",18797,Cell Cycle Proteins,,,,*,
1024093,A,2019-07-15,632284,"Mad1 protein, Drosophila",29721,Drosophila Proteins,,,,*,
1024094,A,2019-07-15,632285,"Ddost protein, mouse",6602,Hexosyltransferases,,,,*,
1024095,A,2019-07-15,632286,"Adgra1 protein, mouse",43562,"Receptors, G-Protein-Coupled",,,,*,
1024096,A,2019-07-15,632287,"SOS1 protein, human",20837,SOS1 Protein,,,,*,
1024097,A,2019-07-15,632288,"AT3G25620 protein, Arabidopsis",18528,ATP-Binding Cassette Transporters,,,,*,
1024098,A,2019-07-15,632288,"AT3G25620 protein, Arabidopsis",29681,Arabidopsis Proteins,,,,*,
1024099,A,2019-07-15,632289,alpha-PanAM,10205,Pantothenic Acid,31,analogs & derivatives,,,*
1024100,A,2019-07-15,632290,"GRAMD2A protein, human",8565,Membrane Proteins,,,,*,
1024101,A,2019-07-15,632291,"MEX3D protein, human",16601,RNA-Binding Proteins,,,,*,
1024102,A,2019-07-15,632292,"Mrps5 protein, mouse",12269,Ribosomal Proteins,,,,*,
1024103,A,2019-07-15,632292,"Mrps5 protein, mouse",24101,Mitochondrial Proteins,,,,*,
1024104,A,2019-07-15,632293,"RasGEF1B protein, mouse",20663,ras Guanine Nucleotide Exchange Factors,,,,*,
1024105,A,2019-07-15,632294,"MRPS5 protein, human",12269,Ribosomal Proteins,,,,*,
1024106,A,2019-07-15,632294,"MRPS5 protein, human",24101,Mitochondrial Proteins,,,,*,
1024107,A,2019-07-15,632295,MAC13243,14227,Triazines,,,,*,
999441,A,2019-03-07,630154,((18)F)FETE,4958,Estradiol,31,analogs & derivatives,,,*
999442,A,2019-03-07,630155,Rogaratinib,17468,"Receptors, Fibroblast Growth Factor",37,antagonists & inhibitors,,,*
999443,A,2019-03-07,630156,"dcaf7 protein, Xenopus",48868,"Adaptor Proteins, Signal Transducing",,,,*,
999444,A,2019-03-07,630157,25D-NBOMe,1596,Benzylamines,,,,*,
999445,A,2019-03-07,630158,ochroborbone,13729,Terpenes,,,,*,
999446,A,2019-03-07,630158,ochroborbone,26121,Indole Alkaloids,,,,*,
999447,A,2019-03-07,630159,PF-06372865,6571,Heterocyclic Compounds,,,,*,
999448,A,2019-03-07,630160,"Stx4a protein, mouse",50765,Qa-SNARE Proteins,,,,*,
999449,A,2019-03-07,630161,"UpaE protein, E coli",29968,Escherichia coli Proteins,,,,*,
999450,A,2019-03-07,630162,"hif1an protein, zebrafish",6899,Mixed Function Oxygenases,,,,*,
999451,A,2019-03-07,630162,"hif1an protein, zebrafish",12097,Repressor Proteins,,,,*,
999452,A,2019-03-07,630162,"hif1an protein, zebrafish",29961,Zebrafish Proteins,,,,*,
999453,A,2019-03-07,630163,SB2 infliximab,69285,Infliximab,,,,*,
999454,A,2019-03-07,630164,"Nesfatin-1(30-59) peptide, rat",2135,Calcium-Binding Proteins,,,,*,
999455,A,2019-03-07,630164,"Nesfatin-1(30-59) peptide, rat",4268,DNA-Binding Proteins,,,,*,
999456,A,2019-03-07,630164,"Nesfatin-1(30-59) peptide, rat",10446,Peptide Fragments,,,,*,
999457,A,2019-03-07,630165,trichothecene,14255,Trichothecenes,,,,*,
999458,A,2019-03-07,112212,"Pom1 protein, S pombe",29702,Schizosaccharomyces pombe Proteins,,,,*,
1013098,A,2019-05-30,631404,"ptp-1 protein, C elegans",17027,Protein Tyrosine Phosphatases,,,,*,
1013099,A,2019-05-30,631404,"ptp-1 protein, C elegans",29742,Caenorhabditis elegans Proteins,,,,*,
1013100,A,2019-05-30,631405,"DNAH6 protein, human",4398,Dyneins,,,,*,
1013101,A,2019-05-30,631406,BEVZ92,68258,Bevacizumab,,,,*,
1013102,A,2019-05-30,631406,BEVZ92,59451,Biosimilar Pharmaceuticals,,,,*,
1013103,A,2019-05-30,631407,"SHBG protein, human",12738,Sex Hormone-Binding Globulin,,,,*,
1013104,A,2019-05-30,631408,triumeq,4338,Drug Combinations,,,,,
1013105,A,2019-05-30,631408,triumeq,6575,"Heterocyclic Compounds, 3-Ring",,,,*,
1013106,A,2019-05-30,631408,triumeq,15224,Dideoxynucleosides,,,,*,
1013107,A,2019-05-30,631408,triumeq,19259,Lamivudine,,,,*,
1013108,A,2019-05-30,631409,"MIRN492 microRNA, mouse",35683,MicroRNAs,,,,*,
1013109,A,2019-05-30,631410,"Shmt2 protein, mouse",19877,Hydroxymethyl and Formyl Transferases,,,,*,
1013110,A,2019-05-30,631411,isocostic acid,9281,Naphthalenes,,,,*,
1013111,A,2019-05-30,631412,formylanthranilic acid,62367,ortho-Aminobenzoates,,,,*,
1013112,A,2019-05-30,631413,"Zdbf2 protein, mouse",4268,DNA-Binding Proteins,,,,*,
1013113,A,2019-05-30,631415,palm11-PrRP31,56690,Prolactin-Releasing Hormone,31,analogs & derivatives,,,*
1013114,A,2019-05-30,631416,"Rhp26 protein, S pombe",4265,DNA Helicases,,,,*,
1013115,A,2019-05-30,631416,"Rhp26 protein, S pombe",29702,Schizosaccharomyces pombe Proteins,,,,*,
1013116,A,2019-05-30,631417,WCK 5153,1643,Bridged Bicyclo Compounds,,,,*,
1013117,A,2019-05-30,631417,WCK 5153,9795,Octanes,,,,*,
1013118,A,2019-05-30,631418,"Ythdf1 protein, mouse",16601,RNA-Binding Proteins,,,,*,
1013119,A,2019-05-30,631422,"AT2G24360 protein, Arabidopsis",17346,Protein-Serine-Threonine Kinases,,,,*,
1013120,A,2019-05-30,631422,"AT2G24360 protein, Arabidopsis",29681,Arabidopsis Proteins,,,,*,
1013121,A,2019-05-30,631423,"MIC26 protein, S cerevisiae",8565,Membrane Proteins,,,,*,
1013122,A,2019-05-30,631423,"MIC26 protein, S cerevisiae",24101,Mitochondrial Proteins,,,,*,
1013123,A,2019-05-30,631423,"MIC26 protein, S cerevisiae",29701,Saccharomyces cerevisiae Proteins,,,,*,
1013124,A,2019-05-30,631424,"zip-3 protein, C elegans",14157,Transcription Factors,,,,*,
1013125,A,2019-05-30,631424,"zip-3 protein, C elegans",29742,Caenorhabditis elegans Proteins,,,,*,
1013126,A,2019-05-30,631425,AZD0156,11725,Pyridines,,,,*,
1013127,A,2019-05-30,631425,AZD0156,11804,Quinolines,,,,*,
1013128,A,2019-05-30,631426,"MIRN3677 microRNA, human",35683,MicroRNAs,,,,*,
1013129,A,2019-05-30,631427,"AT4G01290 protein, Arabidopsis",16601,RNA-Binding Proteins,,,,*,
1013130,A,2019-05-30,631427,"AT4G01290 protein, Arabidopsis",29681,Arabidopsis Proteins,,,,*,
1031375,A,2019-10-24,483496,"Rgma protein, mouse",58851,GPI-Linked Proteins,,,,*,
1031376,A,2019-10-24,483497,"Rgmb protein, mouse",58851,GPI-Linked Proteins,,,,*,
1031377,A,2019-10-24,483498,"Rgmc protein, mouse",58851,GPI-Linked Proteins,,,,*,
1031378,A,2019-10-24,491433,"CEMIP protein, human",6821,Hyaluronoglucosaminidase,,,,*,
1031379,A,2019-10-24,502259,"RGM protein, rat",58851,GPI-Linked Proteins,,,,*,
1031380,A,2019-10-24,504414,"Hfe2 protein, mouse",71020,Hemochromatosis Protein,,,,*,
988227,D,2018-11-26,598527,daclizumab HYP,61067,"Antibodies, Monoclonal, Humanized",,,,*,
988228,D,2018-11-26,598647,,538,Aluminum Silicates,,,,*,
988229,D,2018-11-26,600049,"Cas9 protein, Francisella novicida",1426,Bacterial Proteins,,,,*,
988230,D,2018-11-26,600049,"Cas9 protein, Francisella novicida",4720,Endonucleases,,,,*,
988231,D,2018-11-26,600312,"spiro(tetrahydropyran-3,3''-oxindole)",7211,Indoles,,,,*,
988232,D,2018-11-26,601969,antagomir-16,9841,Oligonucleotides,,,,*,
988233,D,2018-11-26,603253,"spiro(tetrahydrocarbazole-3,3''-oxindole)",7211,Indoles,,,,*,
988234,D,2018-11-26,603521,antagomir-223,9841,Oligonucleotides,,,,*,
988235,D,2018-11-26,605070,"3,3''-Pyrrolidinyldispirooxindole",7211,Indoles,,,,*,
988236,D,2018-11-26,605502,,71677,Histidine Kinase,,,,*,
988237,D,2018-11-26,606107,Cas9 endonuclease Streptococcus pyogenes,1426,Bacterial Proteins,,,,*,
988239,D,2018-11-26,606610,"spiro(pyrrolidine-2,3''-oxindole)",7211,Indoles,,,,*,
988242,D,2018-11-26,609245,,81,Acetamides,,,,*,
988243,D,2018-11-26,609245,,1562,Benzimidazoles,,,,*,
988244,D,2018-11-26,609846,3-tetrazolylmethyl-3-hydroxy-oxindole,7211,Indoles,,,,*,
988246,D,2018-11-26,612721,,13386,Succinates,,,,*,
988247,D,2018-11-26,612886,isocombretastatin-oxindole,7211,Indoles,,,,*,
988250,D,2018-11-26,621113,"Sas protein, Drosophila",11958,,,,,*,
988251,D,2018-11-26,622034,,4376,Galactitol,31,analogs & derivatives,,,*
988252,D,2018-11-26,622076,,5960,Glucosides,,,,*,
988253,D,2018-11-26,622076,,13267,Stilbenes,,,,*,
988255,D,2018-11-26,622547,,241,Adenosine,31,analogs & derivatives,,,*
988256,D,2018-11-26,622875,,11464,Epoprostenol,,,,*,
988258,D,2018-11-26,622899,,19496,Cancer Vaccines,,,,*,
988259,D,2018-11-26,623165,,62085,"RNA, Long Noncoding",,,,*,
988261,D,2018-11-26,623758,,17918,Orthohepadnavirus,,,,*,
988262,D,2018-11-26,623762,,6476,Hantavirus,,,,*,
988263,D,2018-11-26,623809,,18139,Simplexvirus,,,,*,
988265,D,2018-11-26,624168,,1551,Benz(a)Anthracenes,,,,*,
988266,D,2018-11-26,624259,,13777,Tetrazoles,,,,*,
988267,D,2018-11-26,624259,,13844,Thiazoles,,,,*,
988269,D,2018-11-26,625104,,7191,Indazoles,,,,*,
988271,D,2018-11-26,625908,,29681,Arabidopsis Proteins,,,,*,
988272,D,2018-11-26,625908,,45342,Light-Harvesting Protein Complexes,,,,*,
988274,D,2018-11-26,625909,,45342,Light-Harvesting Protein Complexes,,,,*,
988276,D,2018-11-26,873,,8775,Methylprednisolone,31,analogs & derivatives,,,*
988278,D,2018-11-26,1652,,6248,Harringtonines,,,,*,
988280,D,2018-11-26,3297,,9277,Nandrolone,31,analogs & derivatives,,,*
988281,D,2018-11-26,4322,,2593,Cetrimonium Compounds,,,,*,
988282,D,2018-11-26,5278,,8536,Meglumine,,,,*,
988284,D,2018-11-26,5312,,13432,Sulfathiazoles,,,,*,
988286,D,2018-11-26,6632,,1152,Arsenicals,,,,*,
988287,D,2018-11-26,6632,,10087,Oxides,,,,*,
988288,D,2018-11-26,7162,,7552,Isotonic Solutions,,,,*,
988289,D,2018-11-26,8169,,5290,Ferric Compounds,,,,*,
988291,D,2018-11-26,8281,,13729,Terpenes,,,,*,
988292,D,2018-11-26,8281,,53138,Cyclohexenes,,,,*,
988294,D,2018-11-26,8729,,11422,Propionates,,,,*,
988295,D,2018-11-26,8970,,464,Alginates,,,,*,
988296,D,2018-11-26,8970,,6603,Hexuronic Acids,,,,,
988297,D,2018-11-26,8970,,20723,Glucuronic Acid,,,,,
988299,D,2018-11-26,9096,,10545,Peroxides,,,,*,
988300,D,2018-11-26,9096,,14508,Urea,31,analogs & derivatives,,,*
988302,D,2018-11-26,9687,,730,Androstadienes,,,,*,
988304,D,2018-11-26,10087,,3511,Cyclohexanols,,,,*,
988305,D,2018-11-26,10087,,39821,Monoterpenes,,,,*,
988306,D,2018-11-26,10211,,617,Aminoglycosides,,,,*,
988307,D,2018-11-26,10238,,11720,Pyrazoles,,,,*,
988308,D,2018-11-26,10845,,2712,Chlorides,,,,*,
988310,D,2018-11-26,11585,,11728,Pyridones,,,,*,
988311,D,2018-11-26,11730,,538,Aluminum Silicates,,,,*,
988313,D,2018-11-26,12078,,8236,Lypressin,31,analogs & derivatives,,,*
988314,D,2018-11-26,12255,,1569,Benzodiazepines,,,,*,
988316,D,2018-11-26,14404,,2733,Chlorophenols,,,,*,
988317,D,2018-11-26,14797,,7552,Isotonic Solutions,,,,*,
988319,D,2018-11-26,15329,,2338,Carotenoids,,,,*,
988320,D,2018-11-26,15854,,4958,Estradiol,31,analogs & derivatives,,,*
988322,D,2018-11-26,16482,,2244,Carbon,,,,*,
988323,D,2018-11-26,16826,,3973,Diatrizoate,,,,*,
988324,D,2018-11-26,16857,152ORB,7211,Indoles,,,,*,
988326,D,2018-11-26,19248,,4164,Diphosphonates,,,,*,
988327,D,2018-11-26,19589,uncarine A,470,Alkaloids,,,,*,
988329,D,2018-11-26,21362,,11495,Histone-Lysine N-Methyltransferase,,,,*,
988330,D,2018-11-26,22189,,7555,Isoxazoles,,,,*,
988332,D,2018-11-26,22830,,4958,Estradiol,31,analogs & derivatives,,,*
988334,D,2018-11-26,22960,2-oxindole,7211,Indoles,,,,*,
988335,D,2018-11-26,24262,,9640,Norethindrone,31,analogs & derivatives,,,*
988337,D,2018-11-26,26098,,10889,Piracetam,31,analogs & derivatives,,,*
988339,D,2018-11-26,26455,,13947,Thymosin,31,analogs & derivatives,,,*
988341,D,2018-11-26,29743,,7656,Ketoglutaric Acids,,,,*,
988343,D,2018-11-26,30121,,10368,Pectins,,,,*,
988344,D,2018-11-26,30852,,14747,Vinblastine,31,analogs & derivatives,,,*
997778,A,2019-02-11,629711,"MARS protein, human",604,Amino Acyl-tRNA Synthetases,,,,*,
997779,A,2019-02-11,629804,"ISCA2 protein, human",7506,Iron-Sulfur Proteins,,,,*,
997780,A,2019-02-11,629805,"KCP protein, human",2352,Carrier Proteins,,,,*,
997781,A,2019-02-11,629806,"ADRB2 protein, mouse",43562,"Receptors, G-Protein-Coupled",,,,*,
997782,A,2019-02-11,629807,Dorzagliatin,11720,Pyrazoles,,,,*,
997783,A,2019-02-11,629809,"PPP1R35 protein, human",18797,Cell Cycle Proteins,,,,*,
997784,A,2019-02-11,629810,"miR-4775, human",35683,MicroRNAs,,,,*,
997785,A,2019-02-11,629812,CPX-351,3561,Cytarabine,,,,*,
997786,A,2019-02-11,629812,CPX-351,3630,Daunorubicin,,,,*,
997787,A,2019-02-11,629813,sandensolide,4224,Diterpenes,,,,*,
997788,A,2019-02-11,629814,1-methyl-L-tryptophan,14364,Tryptophan,,,,*,
997789,A,2019-02-11,629815,ethylenecarbodiimide,2234,Carbodiimides,,,,*,
997790,A,2019-02-11,629815,ethylenecarbodiimide,5030,Ethylenes,,,,*,
997791,A,2019-02-11,629816,"SETD3 protein, Drosophila",11495,Histone-Lysine N-Methyltransferase,,,,*,
997792,A,2019-02-11,629816,"SETD3 protein, Drosophila",29721,Drosophila Proteins,,,,*,
997793,A,2019-02-11,629817,SC83288,2224,Carbanilides,,,,*,
1016155,A,2019-06-10,631514,"Tmem33 protein, mouse",8565,Membrane Proteins,,,,*,
1016156,A,2019-06-10,631515,"AU022751 protein, mouse",15513,Oncogene Proteins,,,,*,
1016157,A,2019-06-10,631516,chinensinaphthol methyl ether,1555,Benzene Derivatives,,,,*,
1016158,A,2019-06-10,631516,chinensinaphthol methyl ether,4987,Ethers,,,,*,
1016159,A,2019-06-10,631517,"mgl-2 protein, C elegans",18094,"Receptors, Metabotropic Glutamate",,,,*,
1016160,A,2019-06-10,631517,"mgl-2 protein, C elegans",29742,Caenorhabditis elegans Proteins,,,,*,
1016161,A,2019-06-10,631518,"CSH2 protein, human",13006,Growth Hormone,,,,*,
1016162,A,2019-06-10,631520,68Ga-PSMA,9942,Organometallic Compounds,,,,*,
1016163,A,2019-06-10,631521,"Dlgap4 protein, mouse",74407,SAP90-PSD95 Associated Proteins,,,,*,
1016164,A,2019-06-10,631522,"AT4G28530 protein, Arabidopsis",29681,Arabidopsis Proteins,,,,*,
1016165,A,2019-06-10,631522,"AT4G28530 protein, Arabidopsis",35165,"Transcription Factors, General",,,,*,
1016166,A,2019-06-10,631523,"AT1G31040 protein, Arabidopsis",29681,Arabidopsis Proteins,,,,*,
989069,A,2018-11-26,574917,scolopendra alkaloids,77743,Diterpene Alkaloids,,,,*,
989071,A,2018-11-26,576994,"Slc13a4 protein, mouse",76988,Sulfate Transporters,,,,*,
989073,A,2018-11-26,580083,Familial Exudative Vitreoretinopathy,15785,"Eye Diseases, Hereditary",,,,*,
989076,A,2018-11-26,580820,technetium 99m tricarbonyl bevacizumab,15609,Organotechnetium Compounds,,,,*,
989078,A,2018-11-26,582105,"Mdk protein, mouse",78792,Midkine,,,,*,
989079,A,2018-11-26,584969,epidermal growth factor receptor (768-775),66246,ErbB Receptors,,,,*,
989081,A,2018-11-26,585704,"tetrahydroquinoline-3,3''-oxindole",78183,Oxindoles,,,,*,
989083,A,2018-11-26,586520,fluticasone-formoterol,68759,Formoterol Fumarate,,,,*,
989085,A,2018-11-26,588356,pyrrolo(spiro-(2.3')-oxindole)-spiro-(4.3'')-oxindole,78183,Oxindoles,,,,*,
989286,A,2018-11-29,629091,"pyrido(2,3-d)pyrimidine",11725,Pyridines,,,,*,
988914,A,2018-11-26,61286,3-hydroxy-3-methyloxindole,78183,Oxindoles,,,,*,
988917,A,2018-11-26,66254,"MDK protein, human",78792,Midkine,,,,*,
988918,A,2018-11-26,66532,"Egfr protein, Drosophila",66246,ErbB Receptors,,,,*,
988921,A,2018-11-26,81011,"SLC26A3 protein, human",76988,Sulfate Transporters,,,,*,
988850,A,2018-11-26,626689,Cassava virus C,10942,Plant Viruses,,,,*,
988923,A,2018-11-26,83310,7-benzoyl-2-oxindole,78183,Oxindoles,,,,*,
988925,A,2018-11-26,84385,carbon fiber-polysulfone,77482,Carbon Fiber,,,,*,
988927,A,2018-11-26,85104,triclabendazole sulfoxide,77682,Triclabendazole,,,,*,
988929,A,2018-11-26,85609,"SLC26A4 protein, human",76988,Sulfate Transporters,,,,*,
988931,A,2018-11-26,85873,"let-23 protein, C elegans",66246,ErbB Receptors,,,,*,
988933,A,2018-11-26,87301,silybin 11-O-phosphate,77385,Silybin,,,,*,
988935,A,2018-11-26,89651,"SLC26A2 protein, human",76988,Sulfate Transporters,,,,*,
988937,A,2018-11-26,94656,"SUL1 protein, S cerevisiae",76988,Sulfate Transporters,,,,*,
988940,A,2018-11-26,102691,5-chlorooxindole,78183,Oxindoles,,,,*,
988941,A,2018-11-26,104393,speciophylline,78183,Oxindoles,,,,*,
988943,A,2018-11-26,107489,"BIRC5 protein, human",77022,Survivin,,,,*,
988945,A,2018-11-26,108575,ME20.4 IgG-saporin,76985,Saporins,,,,*,
988947,A,2018-11-26,108705,"GORASP1 protein, human",77614,Golgi Matrix Proteins,,,,*,
988948,A,2018-11-26,117749,"Birc5 protein, mouse",77022,Survivin,,,,*,
988950,A,2018-11-26,400428,"SLC13A4 protein, human",76988,Sulfate Transporters,,,,*,
988953,A,2018-11-26,410723,epidermal growth factor receptor VIII,66246,ErbB Receptors,,,,*,
988955,A,2018-11-26,417083,peginterferon alfa-2b,77190,Interferon alpha-2,,,,*,
988956,A,2018-11-26,418735,gelsedine,78183,Oxindoles,,,,*,
988959,A,2018-11-26,431163,dermorphin-saporin,76985,Saporins,,,,*,
988960,A,2018-11-26,431785,uncarine C,78183,Oxindoles,,,,*,
988961,A,2018-11-26,431786,uncarine E,78183,Oxindoles,,,,*,
988964,A,2018-11-26,439529,"SLC26A6 protein, human",76988,Sulfate Transporters,,,,*,
988966,A,2018-11-26,450721,"Golgi complex autoantigen, 97-kDa",77614,Golgi Matrix Proteins,,,,*,
1006938,D,2019-05-02,630852,utomilumab,61067,"Antibodies, Monoclonal, Humanized",,,,*,
1006939,D,2019-05-02,490857,"six4.2 protein, zebrafish",15534,Trans-Activators,,,,*,
1006940,D,2019-05-02,490857,"six4.2 protein, zebrafish",18398,Homeodomain Proteins,,,,*,
1006941,D,2019-05-02,490857,"six4.2 protein, zebrafish",29961,Zebrafish Proteins,,,,*,
1006942,D,2019-05-02,509802,"Sema3a1 protein, zebrafish",29961,Zebrafish Proteins,,,,*,
1006943,D,2019-05-02,509802,"Sema3a1 protein, zebrafish",39961,Semaphorins,,,,*,
1006944,D,2019-05-02,524055,"DCUN1D1 protein, human",11518,Proto-Oncogene Proteins,,,,*,
1006945,D,2019-05-02,542677,"Lrrc6 protein, zebrafish",29961,Zebrafish Proteins,,,,*,
1006946,D,2019-05-02,579129,"Stil protein, zebrafish",29961,Zebrafish Proteins,,,,*,
1006947,A,2019-05-02,630858,GP2017,68879,Adalimumab,,,,*,
1006948,A,2019-05-02,630858,GP2017,59451,Biosimilar Pharmaceuticals,,,,*,
1006949,A,2019-05-02,630859,"PTGR2 protein, mouse",426,Alcohol Dehydrogenase,,,,*,
1006950,A,2019-05-02,630860,"Lgals3 protein, rat",37502,Galectin 3,,,,*,
1006951,A,2019-05-02,630861,AZD5718,11720,Pyrazoles,,,,*,
1006952,A,2019-05-02,630862,NVR 3-778,1555,Benzene Derivatives,,,,*,
1006953,A,2019-05-02,630863,"L3mbtl3 protein, mouse",4268,DNA-Binding Proteins,,,,*,
1006954,A,2019-05-02,630864,procyanidin trimer C1,5419,Flavonoids,,,,*,
1006955,A,2019-05-02,630865,GP1111,69285,Infliximab,,,,*,
1006956,A,2019-05-02,630865,GP1111,59451,Biosimilar Pharmaceuticals,,,,*,
1006957,A,2019-05-02,630867,A452 compound,1555,Benzene Derivatives,,,,*,
1006958,A,2019-05-02,630868,prabotulinumtoxin A,1905,Botulinum Toxins,,,,*,
1006959,A,2019-05-02,630869,"MIRN352 microRNA, rat",35683,MicroRNAs,,,,*,
1006960,A,2019-05-02,630872,"(1,1''-Biphenyl)-3-carboxylic acid, 4-fluoro-5-methyl-, 2-(phenylsulfonyl)hydrazide",1557,Benzenesulfonates,,,,*,
1006961,A,2019-05-02,630872,"(1,1''-Biphenyl)-3-carboxylic acid, 4-fluoro-5-methyl-, 2-(phenylsulfonyl)hydrazide",6834,Hydrazines,,,,*,
1006962,A,2019-05-02,630873,N-(2-chlorophenyl)-3-cyclopropylmethoxy-4-di-fluoromethoxybenzamide,1549,Benzamides,,,,*,
1006963,A,2019-05-02,630875,"Uap1l1 protein, mouse",47908,Intracellular Signaling Peptides and Proteins,,,,*,
1006964,A,2019-05-02,630876,"Mphosph9 protein, mouse",3598,Cytoskeletal Proteins,,,,*,
1006965,A,2019-05-02,630877,"Mat2a protein, mouse",8716,Methionine Adenosyltransferase,,,,*,
1006966,A,2019-05-02,630879,sanggenon D,2867,Chromones,,,,*,
1006967,A,2019-05-02,630879,sanggenon D,5419,Flavonoids,,,,*,
1006968,A,2019-05-02,630880,licochalcone H,47188,Chalcones,,,,*,
1006969,A,2019-05-02,630881,2-Fluoro-N'-(3-fluoro-5-(pyridin-2-yl)benzoyl)benzenesulfonohydrazide,6834,Hydrazines,,,,*,
1006970,A,2019-05-02,630881,2-Fluoro-N'-(3-fluoro-5-(pyridin-2-yl)benzoyl)benzenesulfonohydrazide,13449,Sulfonamides,,,,*,
1006971,A,2019-05-02,630882,"Mphosph9 protein, human",3598,Cytoskeletal Proteins,,,,*,
1006972,A,2019-05-02,630883,"AT1G50120 protein, Arabidopsis",77614,Golgi Matrix Proteins,,,,*,
1006973,A,2019-05-02,630883,"AT1G50120 protein, Arabidopsis",47908,Intracellular Signaling Peptides and Proteins,,,,*,
1006974,A,2019-05-02,630884,"EFR3B protein, human",48868,"Adaptor Proteins, Signal Transducing",,,,*,
